"","PPG","Week End Date","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","Flag_TPR_HEA","Flag_Display_HEA","Event_Number","Display_Type","Units","Base_Units","OID_Total","UNCR_Total","Total_Inc_Unit_Sales","Retro_Fund_Total","RSP_Unit","R_GM_Inc","R_Net_Revenue_Inc","R_NIS_Inc","R_Total_Trade_Inv_Inc","Display_Flag_KAM_Input","Key"
"585","D77",2025-08-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,31,"STAIRCASE",5106,6,0,9239.26000000001,22.8588539839117,21365.48,14.3001958480219,-1488.90969802869,-1408.44653200532,336.448456806559,1784.24609150083,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 31"
"586","D77",2025-08-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,31,"STAIRCASE",1921,6,0,3475.85,22.0520306505902,8038.31,14.3002602811036,-1498.29947000495,-1420.67632211487,323.948380880349,1783.21170601057,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 31"
"587","D77",2025-08-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,31,"STAIRCASE",1920,4,0,3475.2,21.3083084814511,8033.57,14.3,-1073.16343065782,-998.158184803111,311.740553083629,1348.46677623817,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 31"
"588","D77",2025-08-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,31,"STAIRCASE",2384,4,0,4315.04,21.3045618745947,9975.02,14.3,-1073.2038003467,-998.211742548123,311.685740225321,1348.45873976646,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 31"
"589","D77",2025-08-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,31,"STAIRCASE",1745,6,0,3157.15,23.6286109821594,7301.95,14.3002865329513,-1479.65041033269,-1396.47769967549,348.67515773081,1784.93206422219,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 31"
"590","D77",2025-08-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,32,"0",20,6,0,2.50000000000004,4.70303053775234,95.48,14.375,56.601211734166,73.1558792270542,76.7413944572013,4.16194281359425,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 32"
"591","D77",2025-08-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,32,"0",31,4,0,3.91000000000001,3.3097340793945,147.19,14.3,40.1094763016509,51.7597402611195,54.2085011777167,2.65228800412598,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 32"
"592","D77",2025-08-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,32,"0",19,6,0,0.190000000000023,3.83876292974585,91.12,14.3263157894737,46.262443841554,59.7748893542594,63.0708749357242,3.33437321076232,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 32"
"593","D77",2025-08-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,32,"0",27,6,0,2.07000000000001,4.15815564683223,129.32,14.3740740740741,50.0447823039711,64.6814901808205,68.0844723225093,3.67858865310133,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 32"
"594","D77",2025-08-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,32,"0",24,4,0,0.24000000000002,3.10090345607533,114.89,14.3,37.6538609601472,48.5690411255324,50.9478437833176,2.40981169234599,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 32"
"595","D77",2025-08-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,32,"0",18,6,0,0.680000000000012,4.06545660248659,86.66,14.4111111111111,48.9951289664181,63.305536207171,66.677464169004,3.53057033770866,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 32"
"596","D77",2025-08-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,32,"0",17,6,0,1.17000000000001,4.41826646657777,81.54,14.3882352941176,53.1124250986485,68.6647230610022,72.1548423273058,3.97157764953631,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 32"
"597","D77",2025-08-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,32,"0",28,6,0,0.280000000000044,3.84180856933018,134.7,14.3714285714286,46.300742759327,59.8239089233692,63.1209147940948,3.33542395641892,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 32"
"598","D77",2025-08-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,32,"0",40,6,0,0.400000000000015,3.82727007860071,191.82,14.325,46.117921238404,59.5899119150785,62.8820473914097,3.33040817711725,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 32"
"599","D77",2025-08-31,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,32,"0",49,6,0,0.490000000000052,3.82547851272059,235.24,14.3408163265306,46.0953922974615,59.561076662238,62.8526119639994,3.32979008688861,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 32"
"600","D77",2025-09-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,32,"0",14,6,0,0.140000000000022,3.86418811456701,67.18,14.3357142857143,46.5821655406801,60.184107703956,63.4886107223359,3.34314489952562,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 32"
"601","D77",2025-09-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,33,"STAIRCASE",181,4,0,332.29,7.61811891725762,755.76,14.3,-1220.83936627743,-1194.02358768868,111.288936694057,1319.26546268839,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 33"
"602","D77",2025-09-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,33,"STAIRCASE",174,6,0,311.34,8.2726121126247,729.58,14.3057471264368,-1646.76855211164,-1617.6489574752,122.359640309799,1753.65070060675,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 33"
"603","D77",2025-09-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,33,"STAIRCASE",220,4,0,398.28,7.53467488562204,920.48,14.3,-1221.57888256026,-1195.05682696287,110.22774366927,1318.92688208249,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 33"
"604","D77",2025-09-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,33,"STAIRCASE",5043,6,0,9123.93,22.9210950021135,21102.48,14.3002974419988,-1488.15813773391,-1407.47588332647,337.439956226513,1784.29868516121,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 33"
"605","D77",2025-09-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,33,"STAIRCASE",316,6,0,568.92,8.69676154532598,1323.54,14.303164556962,-1641.73073642801,-1611.11813578846,129.032552056494,1754.09289559362,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 33"
"606","D77",2025-09-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,33,"STAIRCASE",4689,6,0,8486.91,23.9440544195462,19619.71,14.3001066325443,-1475.81762981513,-1391.53455825832,353.723972699496,1785.17481291566,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 33"
"607","D77",2025-09-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,33,"STAIRCASE",184,4,0,333.04,7.69570784885497,769.88,14.3,-1219.83920247404,-1192.75031084607,112.588205828748,1319.26774788125,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 33"
"608","D77",2025-09-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,33,"STAIRCASE",1904,4,0,3446.72,21.3309127479006,7966.46,14.3,-1072.92305311579,-997.838240243182,312.068070072819,1348.51844581867,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 33"
"609","D77",2025-09-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,33,"STAIRCASE",123,6,0,220.83,8.52032045364251,515.42,14.3040650406504,-1644.09949473717,-1614.10796674035,125.98361333889,1754.18203499824,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 33"
"610","D77",2025-09-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,33,"STAIRCASE",77,4,0,139.37,7.93330201830543,322.18,14.3,-1217.27912529821,-1189.35390219378,116.064208527808,1319.77738737472,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 33"
"611","D77",2025-09-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",6,2,0,1.86000000000001,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"612","D77",2025-09-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",13,4,0,0.130000000000011,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"613","D77",2025-09-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",7,4,0,0.0700000000000109,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"614","D77",2025-09-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",2,1,0,0.0200000000000031,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"615","D77",2025-09-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",1,1,0,0.0100000000000016,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"616","D77",2025-09-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",2,1,0,0.0200000000000031,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"617","D77",2025-09-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",6,4,0,0.0600000000000094,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"618","D77",2025-09-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",6,4,0,0.0600000000000094,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"619","D77",2025-09-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",9,6,0,0.590000000000014,0,0,14.3555555555556,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"620","D77",2025-09-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",3,2,0,0.0300000000000047,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"621","D77",2025-09-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",80,3,0,0.800000000000125,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"622","D77",2025-09-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,34,"STAIRCASE",6048,4,0,26066.88,46.7262474865225,20240.54,14.3,-916.100756594481,-751.624365441922,566.789382011518,1519.80387412035,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 34"
"623","D77",2025-09-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,34,"STAIRCASE",8048,4,0,34686.88,46.7262474865225,26933.84,14.3,-916.100756594481,-751.624365441922,566.789382011518,1519.80387412035,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 34"
"624","D77",2025-09-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,34,"STAIRCASE",7104,4,0,30618.24,46.7262474865225,23774.59,14.3,-916.100756594481,-751.624365441922,566.789382011518,1519.80387412035,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 34"
"625","D77",2025-09-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,34,"STAIRCASE",9536,4,0,41100,46.7259533955057,31913.7,14.3,-916.102164542472,-751.626808590291,566.786840342657,1519.80148241241,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 34"
"626","D77",2025-09-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,34,"STAIRCASE",9120,4,0,39307.2,46.7820871194821,30521.44,14.3,-915.63868363174,-750.965736971162,567.466716759318,1520.06324921545,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 34"
"627","D77",2025-09-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,34,"STAIRCASE",3536,4,0,15240.16,46.8209102531123,11833.75,14.3,-915.31742220095,-750.507818109994,567.937641370253,1520.24358267116,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 34"
"628","D77",2025-09-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,34,"STAIRCASE",4400,4,0,18964,46.7360751392372,14725.26,14.3,-916.019432768267,-751.508448278152,566.908591438947,1519.84952356721,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 34"
"629","D77",2025-10-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,34,"STAIRCASE",285,4,0,1228.35,19.4817548637622,953.8,14.3,-1141.54893304782,-1072.97315592738,236.313686497436,1393.25320588763,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 34"
"630","D77",2025-10-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,34,"STAIRCASE",290,4,0,1249.9,19.7285234768787,970.52,14.3,-1139.50692277428,-1070.06252013567,239.306989774539,1394.39944609556,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 34"
"631","D77",2025-10-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",24,4,0,47.54,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"632","D77",2025-10-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",16,4,0,13.06,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"633","D77",2025-10-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",288,4,0,2.88000000000008,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"634","D77",2025-10-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",336,4,0,3.35999999999999,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"635","D77",2025-10-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",176,3,0,1.76000000000008,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"636","D77",2025-10-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",10,4,0,0.100000000000025,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"637","D77",2025-10-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",112,4,0,1.12000000000018,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"638","D77",2025-10-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",18,4,0,0.18,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"639","D77",2025-10-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",20,4,0,0.20000000000004,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"640","D77",2025-10-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",17,4,0,0.170000000000019,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"641","D77",2025-10-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",12,4,0,0.120000000000008,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"642","D77",2025-10-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",340,4,0,1457.21,19.1735125631557,1140.6,14.3,157.703686652096,225.194450874404,232.957577583061,90.0180956638747,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"643","D77",2025-10-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",402,4,0,1728.6,19.255091295358,1346.7,14.3,158.188431382041,225.966352741701,233.756808325646,90.5873481539844,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"644","D77",2025-10-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",395,4,0,1698.5,19.255091295358,1323.25,14.3,158.188431382041,225.966352741701,233.756808325646,90.5873481539844,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"645","D77",2025-10-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",515,4,0,2214.5,19.255091295358,1725.25,14.3,158.188431382041,225.966352741701,233.756808325646,90.5873481539844,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"646","D77",2025-10-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",542,4,0,2330.6,19.255091295358,1815.7,14.3,158.188431382041,225.966352741701,233.756808325646,90.5873481539844,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"647","D77",2025-10-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",556,4,0,2390.8,19.255091295358,1862.6,14.3,158.188431382041,225.966352741701,233.756808325646,90.5873481539844,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"648","D77",2025-10-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",257,4,0,1105.1,19.255091295358,860.95,14.3,158.188431382041,225.966352741701,233.756808325646,90.5873481539844,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"649","D77",2025-10-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",234,4,0,1006.19,19.5229325442402,783.9,14.3,160.408198204982,229.128920760707,237.009103163028,91.8280902666017,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"650","D77",2025-10-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",230,4,0,989,19.4534120646427,770.5,14.3,159.831518955564,228.307529423107,236.164422464762,91.5065649196187,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"651","D77",2025-10-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",209,4,0,898.7,19.255091295358,700.15,14.3,158.188431382041,225.966352741701,233.756808325646,90.5873481539844,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"652","D77",2025-10-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",5,4,0,12.92,20.7444923983905,19.63,14.3,196.248125002049,269.268738244383,277.558143197844,71.7707167851569,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"653","D77",2025-10-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",3,3,0,0.0300000000000047,2.20583435910253,14.36,14.3,26.7333670657143,34.4979040097552,36.2418585200545,1.76601285389038,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"654","D77",2025-10-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,35,"0",10,4,0,0.100000000000003,3.13051571157143,47.87,14.3,38.0262350730107,49.0456503777421,51.4343731411186,2.42002792049215,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 35"
"655","D77",2025-10-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",2,3,0,0.0200000000000031,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"656","D77",2025-10-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",11,3,0,0.110000000000026,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"657","D77",2025-10-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",5,4,0,0.0500000000000078,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"658","D77",2025-10-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",6,4,0,0.0600000000000094,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"659","D77",2025-10-31,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",5,3,0,0.0500000000000078,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"660","D77",2025-11-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",7,3,0,0.0700000000000021,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"661","D77",2025-11-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",5,4,0,0.0500000000000078,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"662","D77",2025-11-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",1,1,0,0.0100000000000016,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"663","D77",2025-11-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",1,1,0,0.0100000000000016,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"664","D77",2025-11-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",1,2,0,0.510000000000002,0,0,14.8,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"665","D77",2025-11-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",16,2,0,0.160000000000025,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"666","D77",2025-11-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",1,2,0,0.0100000000000016,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"667","D77",2025-11-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",2,3,0,0.0200000000000031,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"668","D77",2025-11-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",2,3,0,0.0200000000000031,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"669","D77",2025-11-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",260,6,0,1100.84,0,0,14.3038461538462,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"670","D77",2025-11-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",356,6,0,1519.38,0,0,14.3042134831461,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
