"","ITEM","Week End Date","PPG_Parent","ITEM_NAME","LDESC","SECTOR 2","CATEGORY","TRADING COMPANY","PRODUCT RANGE","BRAND","FORMAT","Units","Value","Volume","Price per Unit","Price per L/KG","TDP (w)","ACV Distribution","ACV Distribution (w)","ACV Distribution (C) (any promo)","ACV Distribution (C) (feature and displa","ACV Distribution (C) (display only)","ACV Distribution (C) (feature only)","ACV Distribution (C) (Unsupported)","ACV Distribution (C) (total multibuy)","ACV Distribution (C) (multibuy and featu...24","ACV Distribution (C) (multibuy and displ","ACV Distribution (C) (multibuy and featu...26","ACV Distribution (C) (multibuy only)","Numeric Distribution","Stores in Universe","Value (C) (any promo)","Value (C) (feature and display)","Value (C) (display only)","Value (C) (feature only)","Value (C) (Unsupported)","Value (C) (total multibuy)","Volume (C) (any promo)","Volume (C) (feature and display)","Volume (C) (display only)","Volume (C) (feature only)","Volume (C) (Unsupported)","Volume (C) (total multibuy)","Units (C) (any promo)","Units (C) (feature and display)","Units (C) (display only)","Units (C) (feature only)","Units (C) (Unsupported)","Units (C) (total multibuy)","Base Value","Base Volume","Base Units","Base Units (any promo)","Base Units (feature and display)","Base Units (display only)","Base Units (feature only)","Base Units (Unsupported)","Base Units (total multibuy)","Base Volume (any promo)","Base Volume (feature and display)","Base Volume (display only)","Base Volume (feature only)","Base Volume (Unsupported)","Base Volume (total multibuy)","Base Value (any promo)","Base Value (feature and display)","Base Value (display only)","Base Value (feature only)","Base Value (Unsupported)","Base Value (total multibuy)","ACV Distribution Multibuy_Feature_Display","ACV Distribution Multibuy_Feature","UPC_EAN_Betas","BasePrice_Betas","Total Regular Price Elasticiy_Betas","Regular Price Elasticity_Betas","Reg Price Ratio Rest of Brand_Betas","Reg Price Ratio Rest of Manufacturer_Betas","Reg Price Ratio Rest of Category_Betas","Promoted Price Elasticity_Betas","Display Only_Betas","Feature Only_Betas","Feature and Display_Betas","Multi Buy_Betas","Total Multibuy Effect_Betas","Flag_Modeled_Betas","Actual Price","Regular Price","5th Largest Regular Price","Mean Actual Units","Price Change Index","Inc TPR only","Inc TPR + Feature Only","Inc TPR + Display Only","TPR+Feature+Dsiplay","Inc Multibuy + Feature Only","Inc Multibuy + Display Only","Inc Multibuy + Feature + Display","Inc Total Multibuy Only","Total Incremental Unit Sales","Inc Display Only","Total Predicted Unit Sales","Diff (Pred - Actual)","Abs Error %","Actual - Mean(Actual)","MAPE %","R Square %","PPG","PPG_Description","Flag_PPG","No_Of_Units","STP_Case","MRRP_Unit","BIP_Case","OID","COGS_Case","VAT","RSP_Cost_Bible_Unit","Flag_RB_Financial","Net_Cost_Case","Net_Cost_Unit","COGS_Unit","STP_Unit","UNCR_Unit","OID_Unit","Row_ID","Flag_funding","RSP_Unit","Promo_Price","FM_Abs_Unit_1","FM_Percent_1","Retro_Fund_Unit","COGS_Total","Net_Cost_Total","Gross_Sales","Retro_Fund_Total","UNCR_Total","OID_Total","NIS","Date","Flag_TPR_HEA","Flag_Display_HEA","DISPLAY TYPE_HEA","Weekly Cost","Net invetsments_HEA","Flag_HEA","Flag_ACV_C","Display&Feature","Flag_F&D_C","Retailer","Country","R_Total_Sales","R_Gross_Sales_Base","R_Gross_Sales_Inc","R_Gross_Sales_Total","R_UNCR_Base","R_UNCR_Inc","R_UNCR_Total","R_OID_Base","R_OID_Inc","R_OID_Total","R_Retro_Base","R_Retro_Inc","R_Retro_Total","R_NIS_Base","R_NIS_Inc","R_NIS_Total","R_COGS_Base","R_COGS_Inc","R_COGS_Total","R_Display_Fee_Base","R_Display_Fee_Inc","R_Display_Fee_Total","R_Total_Trade_Inv_Base","R_Total_Trade_Inv_Inc","R_Total_Trade_Inv_Total","R_Net_Revenue_Base","R_Net_Revenue_Inc","R_Net_Revenue_Total","R_GM_Base","R_GM_Inc","R_GM_Total","FM_Abs_Unit_2","FM_Total","Retailer_Revenue","DL","NL","S","Trade_Investment","Net_Revenue","GM_Abs","Inc_GM_Abs","Inc_Revenue","Inc_NIS"
"1867",1882711,2024-01-18,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",160,2400,76.8,0,0,64,11.3187456361753,11.3187456361753,11.3187456361753,11.3187456361753,11.3187456361753,11.3187456361753,1,0,0,0,0,0,9.14285714285714,7,2400,2400,2400,2400,0,0,76.8,76.8,76.8,76.8,0,0,160,160,160,160,0,0,30,0.96,2,2,2,2,2,0,0,0.96,0.96,0.96,0.96,0,0,30,30,30,30,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,15,15,20.5,68.7037914691943,0.731707317073171,0.17742226828908,3.43982168426776,4.01229628743603,6.15973252640163,0,0,0,0,13.7892727663945,13.6118504981054,15.7892727663945,-144.210727233605,90.1317045210034,91.2962085308057,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1867",1,20.5,15,3.08380952380952,0.157951219512195,0.335,563.2,2630.4,2400,804,880,0,1520,2024-01-18,1,1,"GH",980,140,1,1,33.956236908526,1,"Carrefour","UAE",15.7892727663945,32.88,226.695644279526,259.575644279526,11,75.8410002151697,86.8410002151697,0,0,0,0,5.28940637674216,5.28940637674216,21.88,150.854644064356,172.734644064356,7.04,48.5382401377086,55.5782401377086,0,140,140,11,221.130406591912,232.130406591912,21.88,5.56523768761363,27.4452376876136,14.84,-42.973002450095,-28.133002450095,-1.81928571428572,-291.085714285715,2400,0,0,0,1824,576,12.8,1.10314182131156,49.6413819590202,130.998091280748
"1868",1882711,2024-01-19,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",576,8835.2,276.48,0,0,96,14.0960834205912,14.0960834205912,14.0960834205912,14.0960834205912,14.0960834205912,14.0960834205912,1,0,0,0,0,0,13.7142857142857,7,8835.2,8835.2,8835.2,8835.2,0,0,276.48,276.48,276.48,276.48,0,0,576,576,576,576,0,0,30.6777777777778,0.96,2,2,2,2,2,0,0,0.96,0.96,0.96,0.96,0,0,30.6777777777778,30.6777777777778,30.6777777777778,30.6777777777778,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,15.3388888888889,15.3,20.5,68.7037914691943,0.748238482384824,0.128672686314235,3.17596451267025,3.72067138035553,5.76394676900537,0,0,0,0,12.7892553483454,12.6605826620311,14.7892553483454,-561.210744651655,97.4324209464678,507.296208530806,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1868",1,20.5,15.3388888888889,3.08380952380952,0.157951219512195,0.335,2027.52,9469.44,8835.2,2959.79,2972.8,0,5862.4,2024-01-19,1,1,"GH",980,140,1,1,42.2882502617736,1,"Carrefour","UAE",14.7892553483454,32.88,210.255357926798,243.135357926798,10.3222222222222,66.0067678811825,76.3289901034047,0,0,0,0,4.9544005416957,4.9544005416957,22.5577777777778,144.248590045616,166.806367823393,7.04,45.0181788261757,52.0581788261757,0,140,140,10.3222222222222,210.961168422878,221.2833906451,22.5577777777778,-0.705810496080147,21.8519672816976,15.5177777777778,-45.7239893222559,-30.2062115444781,-1.49653439153439,-862.00380952381,8835.2,0,0,0,6072.59,2762.61,735.090000000002,16.3216210312764,61.3397998574522,130.166198878715
"1869",1882711,2024-01-20,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",256,3840,122.88,0,0,96,14.7465055530924,14.7465055530924,14.7465055530924,14.7465055530924,14.7465055530924,14.7465055530924,1,0,0,0,0,0,13.7142857142857,7,3840,3840,3840,3840,0,0,122.88,122.88,122.88,122.88,0,0,256,256,256,256,0,0,30,0.96,2,2,2,2,2,0,0,0.96,0.96,0.96,0.96,0,0,30,30,30,30,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,15,15,20.5,68.7037914691943,0.731707317073171,0.136181247667602,3.43982168426776,4.01229628743603,6.15973252640163,0,0,0,0,13.748031745773,13.6118504981054,15.748031745773,-240.251968254227,93.8484250993074,187.296208530806,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1869",1,20.5,15,3.08380952380952,0.157951219512195,0.335,901.12,4208.64,3840,1286.4,1408,0,2432,2024-01-20,1,1,"GH",980,140,1,1,44.2395166592772,1,"Carrefour","UAE",15.748031745773,32.88,226.017641900508,258.897641900508,11,75.6141746017516,86.6141746017516,0,0,0,0,5.27559063483396,5.27559063483396,21.88,150.403467298757,172.283467298757,7.04,48.393071745121,55.433071745121,0,140,140,11,220.889765236586,231.889765236586,21.88,5.12787666392288,27.0078766639229,14.84,-43.2651950811982,-28.4251950811981,-1.81928571428572,-465.737142857143,3840,0,0,0,2834.4,1005.6,104.48,5.61091545624361,54.0039872013646,130.606301584844
"1870",1882711,2024-01-21,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",288,4320,138.24,0,0,80,12.8425889736836,12.8425889736836,12.8425889736836,12.8425889736836,12.8425889736836,12.8425889736836,1,0,0,0,0,0,11.4285714285714,7,4320,4320,4320,4320,0,0,138.24,138.24,138.24,138.24,0,0,288,288,288,288,0,0,30,0.96,2,2,2,2,2,0,0,0.96,0.96,0.96,0.96,0,0,30,30,30,30,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,15,15,20.5,68.7037914691943,0.731707317073171,0.156370146944082,3.43982168426776,4.01229628743603,6.15973252640163,0,0,0,0,13.7682206450495,13.6118504981054,15.7682206450495,-272.231779354951,94.5249233871356,219.296208530806,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1870",1,20.5,15,3.08380952380952,0.157951219512195,0.335,1013.76,4734.72,4320,1447.2,1584,0,2736,2024-01-21,1,1,"GH",980,140,1,1,38.5277669210508,1,"Carrefour","UAE",15.7682206450495,32.88,226.349547404614,259.229547404614,11,75.7252135477722,86.7252135477722,0,0,0,0,5.28235391609158,5.28235391609158,21.88,150.624333856842,172.504333856842,7.04,48.4641366705742,55.5041366705742,0,140,140,11,221.007567463864,232.007567463864,21.88,5.34197994074995,27.22197994075,14.84,-43.1221567298243,-28.2821567298243,-1.81928571428572,-523.954285714286,4320,0,0,0,3171.2,1148.8,135.04,6.45576568023433,54.9199023508086,130.79809612797
"1871",1882711,2024-01-22,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",240,3795.2,115.2,0,0,96,14.4761566624917,14.4761566624917,14.4761566624917,14.4761566624917,14.4761566624917,14.4761566624917,1,0,0,0,0,0,13.7142857142857,7,3795.2,3795.2,3795.2,3795.2,0,0,115.2,115.2,115.2,115.2,0,0,240,240,240,240,0,0,31.6266666666667,0.96,2,2,2,2,2,0,0,0.96,0.96,0.96,0.96,0,0,31.6266666666667,31.6266666666667,31.6266666666667,31.6266666666667,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,15.8133333333333,15.8,20.5,68.7037914691943,0.771382113821138,0.108025863386727,2.83669597354261,3.3456989829808,5.25504396031392,0,0,0,0,11.5454647802241,11.4374389168373,13.5454647802241,-226.454535219776,94.3560563415733,171.296208530806,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1871",1,20.5,15.8133333333333,3.08380952380952,0.157951219512195,0.335,844.8,3945.6,3795.2,1271.39,1124.8,0,2670.4,2024-01-22,1,1,"GH",980,140,1,1,43.4284699874753,1,"Carrefour","UAE",13.5454647802241,32.88,189.807440986883,222.687440986883,9.37333333333333,54.1097449366501,63.4830782699834,0,0,0,0,4.53773070137506,4.53773070137506,23.5066666666667,135.697696050233,159.2043627169,7.04,40.6400360263887,47.6800360263887,0,140,140,9.37333333333333,198.647475638025,208.020808971358,23.5066666666667,-8.84003465114171,14.666632015525,16.4666666666667,-49.4800706775304,-33.0134040108637,-1.04468253968254,-250.72380952381,3795.2,0,0,0,2536.19,1259.01,414.209999999999,19.9260290275692,60.5660650539578,128.462538121293
"1872",1882711,2024-01-23,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",128,1920,61.44,0,0,32,7.16317539478522,7.16317539478522,7.16317539478522,7.16317539478522,7.16317539478522,7.16317539478522,1,0,0,0,0,0,4.57142857142857,7,1920,1920,1920,1920,0,0,61.44,61.44,61.44,61.44,0,0,128,128,128,128,0,0,30,0.96,2,2,2,2,2,0,0,0.96,0.96,0.96,0.96,0,0,30,30,30,30,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,15,15,20.5,68.7037914691943,0.731707317073171,0.280350181906661,3.43982168426776,4.01229628743603,6.15973252640163,0,0,0,0,13.8922006800121,13.6118504981054,15.8922006800121,-112.107799319988,87.5842182187406,59.2962085308057,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1872",1,20.5,15,3.08380952380952,0.157951219512195,0.335,450.56,2104.32,1920,643.2,704,0,1216,2024-01-23,1,1,"GH",980,140,1,1,21.4895261843557,1,"Carrefour","UAE",15.8922006800121,32.88,228.387779179399,261.267779179399,11,76.4071037400664,87.4071037400664,0,0,0,0,5.32388722780405,5.32388722780405,21.88,151.980675439332,173.860675439332,7.04,48.9005463936425,55.9405463936425,0,140,140,11,221.73099096787,232.73099096787,21.88,6.65678821152807,28.5367882115281,14.84,-42.2437581821144,-27.4037581821144,-1.81928571428572,-232.868571428572,1920,0,0,0,1487.2,432.8,-17.76,-1.92754284435168,46.9730035492908,131.975906460115
"1873",1882711,2024-01-25,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",1,20.5,0.48,0,0,1,0.202704718581923,0.202704718581923,0,0,0,0,1,0,0,0,0,0,0.142857142857143,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,20.5,20.5,20.5,68.7037914691943,0,0,0,0,0,0,0,0,0,0,0,2,1,100,-67.7037914691943,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1873",1,20.5,20.5,3.08380952380952,0.157951219512195,0,3.52,16.44,20.5,0,0,0,20.5,2024-01-25,0,0,"0",0,0,0,0,0,0,"Carrefour","UAE",2,32.88,0,32.88,0,0,0,0,0,0,0,0,0,32.88,0,32.88,7.04,0,7.04,0,0,0,0,0,0,32.88,0,32.88,25.84,0,25.84,3.08380952380952,3.08380952380952,20.5,0,0,0,0,20.5,16.98,0,0,0
"1874",1882711,2024-01-27,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",2,41,0.96,0,0,1,0.202704718581923,0.202704718581923,0,0,0,0,1,0,0,0,0,0,0.142857142857143,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,20.5,20.5,20.5,68.7037914691943,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-66.7037914691943,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1874",1,20.5,20.5,3.08380952380952,0.157951219512195,0,7.04,32.88,41,0,0,0,41,2024-01-27,0,0,"0",0,0,0,0,0,0,"Carrefour","UAE",2,32.88,0,32.88,0,0,0,0,0,0,0,0,0,32.88,0,32.88,7.04,0,7.04,0,0,0,0,0,0,32.88,0,32.88,25.84,0,25.84,3.08380952380952,6.16761904761904,41,0,0,0,0,41,33.96,0,0,0
"1875",1882711,2024-01-28,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",4,82,1.92,0,0,3,0.415591122946495,0.415591122946495,0.415591122946495,0,0,0.415591122946495,1,0,0,0,0,0,0.428571428571428,7,82,0,0,82,0,0,1.92,0,0,1.92,0,0,4,0,0,4,0,0,41,0.96,2,2,0,0,2,0,0,0.96,0,0,0.96,0,0,41,0,0,41,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,20.5,20.5,20.5,68.7037914691943,0,0,0,0,0,0,0,0,0,0,0,2,-2,50,-64.7037914691943,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1875",1,20.5,20.5,3.08380952380952,0.157951219512195,0,14.08,65.76,82,0,0,0,82,2024-01-28,0,0,"0",0,0,0,1,0.415591122946495,1,"Carrefour","UAE",2,32.88,0,32.88,0,0,0,0,0,0,0,0,0,32.88,0,32.88,7.04,0,7.04,0,0,0,0,0,0,32.88,0,32.88,25.84,0,25.84,3.08380952380952,12.3352380952381,82,0,0,0,0,82,67.92,0,0,0
"1876",1882711,2024-01-29,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",2,41,0.96,0,0,2,0.237317152910842,0.237317152910842,0.237317152910842,0,0,0.237317152910842,1,0,0,0,0,0,0.285714285714286,7,41,0,0,41,0,0,0.96,0,0,0.96,0,0,2,0,0,2,0,0,41,0.96,2,2,0,0,2,0,0,0.96,0,0,0.96,0,0,41,0,0,41,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,20.5,20.5,20.5,68.7037914691943,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-66.7037914691943,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1876",1,20.5,20.5,3.08380952380952,0.157951219512195,0,7.04,32.88,41,0,0,0,41,2024-01-29,0,0,"0",0,0,0,0,0.237317152910842,0,"Carrefour","UAE",2,32.88,0,32.88,0,0,0,0,0,0,0,0,0,32.88,0,32.88,7.04,0,7.04,0,0,0,0,0,0,32.88,0,32.88,25.84,0,25.84,3.08380952380952,6.16761904761904,41,0,0,0,0,41,33.96,0,0,0
"1877",1882711,2024-01-30,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",2,41,0.96,0,0,1,0.0952402085942657,0.0952402085942657,0.0952402085942657,0,0,0.0952402085942657,1,0,0,0,0,0,0.142857142857143,7,41,0,0,41,0,0,0.96,0,0,0.96,0,0,2,0,0,2,0,0,41,0.96,2,2,0,0,2,0,0,0.96,0,0,0.96,0,0,41,0,0,41,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,20.5,20.5,20.5,68.7037914691943,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-66.7037914691943,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1877",1,20.5,20.5,3.08380952380952,0.157951219512195,0,7.04,32.88,41,0,0,0,41,2024-01-30,0,0,"0",0,0,0,0,0.0952402085942657,0,"Carrefour","UAE",2,32.88,0,32.88,0,0,0,0,0,0,0,0,0,32.88,0,32.88,7.04,0,7.04,0,0,0,0,0,0,32.88,0,32.88,25.84,0,25.84,3.08380952380952,6.16761904761904,41,0,0,0,0,41,33.96,0,0,0
"1878",1882711,2024-01-31,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",3,61.5,1.44,0,0,2,0.212886404364572,0.212886404364572,0.212886404364572,0,0,0.212886404364572,1,0,0,0,0,0,0.285714285714286,7,61.5,0,0,61.5,0,0,1.44,0,0,1.44,0,0,3,0,0,3,0,0,41,0.96,2,2,0,0,2,0,0,0.96,0,0,0.96,0,0,41,0,0,41,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,20.5,20.5,20.5,68.7037914691943,0,0,0,0,0,0,0,0,0,0,0,2,-1,33.3333333333333,-65.7037914691943,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1878",1,20.5,20.5,3.08380952380952,0.157951219512195,0,10.56,49.32,61.5,0,0,0,61.5,2024-01-31,0,0,"0",0,0,0,0,0.212886404364572,0,"Carrefour","UAE",2,32.88,0,32.88,0,0,0,0,0,0,0,0,0,32.88,0,32.88,7.04,0,7.04,0,0,0,0,0,0,32.88,0,32.88,25.84,0,25.84,3.08380952380952,9.25142857142856,61.5,0,0,0,0,61.5,50.94,0,0,0
"1879",1882711,2024-02-01,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",2,41,0.96,0,0,1,0.11899478621305,0.11899478621305,0,0,0,0,1,0,0,0,0,0,0.142857142857143,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,20.5,20.5,20.5,68.7037914691943,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-66.7037914691943,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1879",1,20.5,20.5,3.08380952380952,0.157951219512195,0,7.04,32.88,41,0,0,0,41,2024-02-01,0,0,"0",0,0,0,0,0,0,"Carrefour","UAE",2,32.88,0,32.88,0,0,0,0,0,0,0,0,0,32.88,0,32.88,7.04,0,7.04,0,0,0,0,0,0,32.88,0,32.88,25.84,0,25.84,3.08380952380952,6.16761904761904,41,0,0,0,0,41,33.96,0,0,0
"1880",1882711,2024-02-02,"D77","DETTOL BAR SOAP ZING 120X4 35%OFF","DETTOL BAR SOAP ZING 120X4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",3,61.5,1.44,0,0,2,0.32035091435223,0.32035091435223,0,0,0,0,1,0,0,0,0,0,0.285714285714286,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882711,17.8002757233562,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,1,20.5,20.5,20.5,68.7037914691943,0,0,0,0,0,0,0,0,0,0,0,2,-1,33.3333333333333,-65.7037914691943,224.06717884408,5.06205418838256,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1880",1,20.5,20.5,3.08380952380952,0.157951219512195,0,10.56,49.32,61.5,0,0,0,61.5,2024-02-02,0,0,"0",0,0,0,0,0,0,"Carrefour","UAE",2,32.88,0,32.88,0,0,0,0,0,0,0,0,0,32.88,0,32.88,7.04,0,7.04,0,0,0,0,0,0,32.88,0,32.88,25.84,0,25.84,3.08380952380952,9.25142857142856,61.5,0,0,0,0,61.5,50.94,0,0,0
