"","PPG","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","Display","Discount","Display_Cost","Display_Flag","Event_Multiplier","Event_Multiplier_Discount","Event_Multiplier_Display","Event_Multiplier_Tesco","Event_Multiplier_Discount_Tesco","Event_Multiplier_Display_Tesco","ROI_GM","ROI_Rev","ROI_NIS","Promo_Price","RSP_Unit","R_ROI_GM","R_ROI_Rev","R_ROI_NIS","Flag_Event_Exist_in_History","Flag_Historical_Display_Event","Flag_Event_More_Than_90_Percent"
"159","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.112050739957717,140,1,4.70016912333229,0.0261022411396635,4.67406688219263,4.70016912333229,0.0261022411396635,4.67406688219263,0.438889093248376,0.963342403512197,1.56229192262031,12,13.5142857142857,5.72720545738296,7.56000446744395,7.77154385434953,1,1,0
"160","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.0750528541226215,140,1,3.93907289866174,0.0162307969054094,3.92284210175633,3.93907289866174,0.0162307969054094,3.92284210175633,0.579272231302773,1.11895529319143,1.76097882207176,12.5,13.5142857142857,8.00768305211949,10.4617886514585,10.7546397165841,1,1,0
"161","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.0380549682875264,140,1,3.27886162081155,0.00766783390431876,3.27119378690723,3.27886162081155,0.00766783390431876,3.27119378690723,0.725600877728409,1.27955302729396,1.96491143961156,13,13.5142857142857,12.5791978080665,16.2787934957131,16.7382681517388,1,1,0
"162","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.0010570824524313,140,1,2.70301756872074,0.000199116725617781,2.70281845199512,2.70301756872074,0.000199116725617781,2.70281845199512,0.875790562505239,1.44214393722157,2.1697953966405,13.5,13.5142857142857,26.3022382178367,33.7406189087643,34.7104306754407,1,1,0
"163","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.0010570824524313,140,1,2.70301756872074,0.000199116725617781,2.70281845199512,NA,NA,NA,0.875790562505239,1.44214393722157,2.1697953966405,13.5,13.5142857142857,26.3022382178367,33.7406189087643,34.7104306754407,0,0,0
"164","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.519027484143763,140,1,33.7910521208219,0.403411995053148,33.3876401257687,NA,NA,NA,-0.656373027416236,-0.284429569806024,-0.0543423882872063,6.5,13.5142857142857,0.755625711344242,1.23393859864546,1.2808069928626,0,0,0
"165","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.963002114164905,140,1,25632.0428029999,332.413618408283,25299.6291845916,NA,NA,NA,-1.22905606258667,-0.962031339719828,-0.949324907594772,0.5,13.5142857142857,-0.0321589014385754,0.23152536070819,0.256621290839263,0,0,0
"166","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.92600422832981,140,1,4367.15022413367,56.6072296293272,4310.54299450434,NA,NA,NA,-1.19584602347531,-0.921963548981357,-0.895898029391734,1,13.5142857142857,0.00549736043893626,0.279440913747377,0.305518216108602,0,0,0
"167","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.889006342494715,140,1,1549.56121592091,20.063003199011,1529.4982127219,NA,NA,NA,-1.16063427696073,-0.879593286524519,-0.839473088315941,1.5,13.5142857142857,0.0461960409328539,0.331227779639018,0.358371885759618,0,0,0
"168","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.852008456659619,140,1,742.009856934969,9.58903427349646,732.420822661472,NA,NA,NA,-1.12323707355538,-0.834729187676043,-0.779814334397875,2,13.5142857142857,0.0903195397502887,0.387372541292163,0.415681310599181,0,0,0
"169","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.815010570824524,140,1,418.517908067128,5.39333256066597,413.124575506462,NA,NA,NA,-1.0834741444595,-0.787180446510145,-0.716684431728159,2.5,13.5142857142857,0.138317350214286,0.448447154607033,0.478032872193041,0,0,0
"170","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.778012684989429,140,1,261.680336625114,3.35914386002454,258.321192765089,NA,NA,NA,-1.04116292910247,-0.736751720878383,-0.649838861712132,3,13.5142857142857,0.190721305826107,0.515128348899473,0.546120298160846,0,0,0
"171","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.741014799154334,140,1,175.589376959759,2.2425411495357,173.346835810223,NA,NA,NA,-0.996114844663628,-0.683239740007498,-0.579022109266216,3.5,13.5142857142857,0.248165238811803,0.58822264133638,0.620770371978714,0,0,0
"172","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.704016913319239,140,1,124.012722307817,1.57359016320488,122.439132144612,NA,NA,NA,-0.948132391724113,-0.626430627305466,-0.503964614714277,4,13.5142857142857,0.311410574778978,0.668698904749721,0.702976389487891,0,0,0
"173","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.667019027484144,140,1,91.0366808467838,1.14588977027501,89.8907910765088,NA,NA,NA,-0.897006672030768,-0.566097596927453,-0.424380145018861,4.5,13.5142857142857,0.381380048004932,0.757731268514016,0.793942225733043,0,0,0
"174","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.630021141649049,140,1,68.8653135938858,0.858326373769016,68.0069872201168,NA,NA,NA,-0.842515141279933,-0.501998892922063,-0.339963462240406,5,13.5142857142857,0.45920270021462,0.856756377053278,0.895141152232498,0,0,0
"175","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.593023255813953,140,1,53.3487028531983,0.657075398312363,52.6916274548859,NA,NA,NA,-0.784419527760281,-0.433875938297333,-0.250388278187821,5.5,13.5142857142857,0.546274819334529,0.967550931103688,1.00839549805783,0,0,0
"176","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.556025369978858,140,1,42.1283710384878,0.511547308422434,41.6168237300653,NA,NA,NA,-0.722463913052182,-0.361451728553992,-0.15530556638315,6,13.5142857142857,0.644343808526421,1.09233840651504,1.13598630204258,0,0,0
"177","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.0380549682875264,140,1,3.27886162081155,0.00766783390431876,3.27119378690723,NA,NA,NA,0.725600877728409,1.27955302729396,1.96491143961156,13,13.5142857142857,12.5791978080665,16.2787934957131,16.7382681517388,0,0,0
"178","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.482029598308668,140,1,27.4519830917215,0.321194051527101,27.1307890401944,NA,NA,NA,-0.585850877417281,-0.202492342838558,0.0528984990895965,7,13.5142857142857,0.882973258621979,1.39598145292146,1.44658317126332,0,0,0
"179","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.445031712473573,140,1,22.536497060856,0.257440028494143,22.2790570323619,NA,NA,NA,-0.510579911202113,-0.115302587754778,0.166837831325174,7.5,13.5142857142857,1.03012169777831,1.58321986930925,1.63819417850355,0,0,0
"180","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.408033826638478,140,1,18.659433959842,0.20715438660844,18.4522795732336,NA,NA,NA,-0.430221055183956,-0.022503870578853,0.287917167700032,8,13.5142857142857,1.20205786428253,1.80199932575889,1.8621559648422,0,0,0
"181","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.371035940803383,140,1,15.5555542227447,0.166896959569106,15.3886572631756,NA,NA,NA,-0.344415150093926,0.0762758549036863,0.416593365338544,8.5,13.5142857142857,1.40559105667339,2.06098428573611,2.12736811933589,0,0,0
"182","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.334038054968288,140,1,13.0378311886333,0.134242005145589,12.9035891834877,NA,NA,NA,-0.252786614162128,0.181417789668812,0.55332866397287,9,13.5142857142857,1.65026718973075,2.37232140860476,2.44631031621763,0,0,0
"183","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.297040169133192,140,1,10.971615117872,0.107443111579577,10.8641720062924,NA,NA,NA,-0.154950630866169,0.293301032713803,0.698574021163593,9.5,13.5142857142857,1.94989355829122,2.75357972897118,2.8370382762071,0,0,0
"184","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.260042283298097,140,1,9.25815921867721,0.0852195295823382,9.17293968909487,NA,NA,NA,-0.0505259046099882,0.412283868471836,0.852742033194595,10,13.5142857142857,2.32520903682439,3.23114834097468,3.32667971751294,0,0,0
"185","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.223044397463002,140,1,7.82384290150568,0.0666163975731521,7.75722650393253,NA,NA,NA,0.0608437705654815,0.538673414145869,1.01616369008167,10.5,13.5142857142857,2.80884599166847,3.84655016277319,3.95793173703011,0,0,0
"186","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.186046511627907,140,1,6.6129593076239,0.0509111956765703,6.56204811194733,NA,NA,NA,0.179453917335593,0.672676953938942,1.18901982038307,11,13.5142857142857,3.45525872097803,4.66907533845811,4.80206346882948,0,0,0
"187","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.149048625792812,140,1,5.58278847731563,0.0375498445444647,5.54523863277117,NA,NA,NA,0.305481268499648,0.814324158871887,1.3712324643148,11.5,13.5142857142857,4.36257220202658,5.82358258524125,5.98753362406727,0,0,0
"188","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.112050739957717,140,1,4.70016912333229,0.0261022411396635,4.67406688219263,NA,NA,NA,0.438889093248376,0.963342403512196,1.56229192262031,12,13.5142857142857,5.72720545738296,7.56000446744395,7.77154385434953,0,0,0
"189","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.0750528541226215,140,1,3.93907289866174,0.0162307969054094,3.92284210175633,NA,NA,NA,0.579272231302773,1.11895529319143,1.76097882207176,12.5,13.5142857142857,8.00768305211949,10.4617886514585,10.7546397165841,0,0,0
"190","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.92600422832981,315,1,4502.37358100042,57.068191555631,4445.30538944479,4502.37358100042,57.068191555631,4445.30538944479,-1.19585424572894,-0.92196988810696,-0.895904189299186,1,13.5142857142857,0.00549754072256678,0.279441143148529,0.305518270887397,1,1,0
"191","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.482029598308668,315,1,28.3120687389141,0.323809587204766,27.9882591517093,NA,NA,NA,-0.586477070970122,-0.202708779144234,0.0529550402681825,7,13.5142857142857,0.883074998318204,1.3961109111727,1.44666133218873,0,0,0
"192","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.852008456659619,315,1,764.993677476277,9.66711934741808,755.326558128859,764.993677476277,9.66711934741808,755.326558128859,-1.12328249477504,-0.83476294227575,-0.779845868362533,2,13.5142857142857,0.0903207878379295,0.387374129416065,0.415681786429144,1,1,0
"193","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.815010570824524,315,1,431.485954688488,5.43725134953165,426.048703338956,431.485954688488,5.43725134953165,426.048703338956,-1.0835517704333,-0.78723684439377,-0.716735778894309,2.5,13.5142857142857,0.13831976291681,0.448450224640275,0.478033885400049,1,1,0
"194","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.778012684989429,315,1,269.79246747109,3.38649791770565,266.405969553384,269.79246747109,3.38649791770565,266.405969553384,-1.04128212079154,-0.736836063760352,-0.649913254863662,3,13.5142857142857,0.190725529964326,0.515133723886495,0.546122235547548,1,1,0
"195","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.741014799154334,315,1,181.036008427536,2.26080252877779,178.775205898759,181.036008427536,2.26080252877779,178.775205898759,-0.996284583750401,-0.683356164825517,-0.579120775283066,3.5,13.5142857142857,0.248172160207138,0.588231448436947,0.620773814309123,1,1,0
"196","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.704016913319239,315,1,127.862466698964,1.58640416519003,126.276062533774,127.862466698964,1.58640416519003,126.276062533774,-0.948360798086515,-0.626581535282167,-0.504086020464603,4,13.5142857142857,0.311421401222549,0.668712680812593,0.702982192959633,1,1,0
"197","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.667019027484144,315,1,93.865439778464,1.15522093803037,92.7102188404336,93.865439778464,1.15522093803037,92.7102188404336,-0.897300482435936,-0.566283019588738,-0.424519148781309,4.5,13.5142857142857,0.381396427013291,0.757752109914744,0.793951639497466,1,1,0
"198","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.630021141649049,315,1,71.0076152499572,0.865315865769256,70.142299384188,71.0076152499572,0.865315865769256,70.142299384188,-0.842879122838573,-0.502215765391801,-0.340110332515852,5,13.5142857142857,0.459226887988956,0.856787154685637,0.895155990110872,1,1,0
"199","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.593023255813953,315,1,55.0105880237081,0.662426070714391,54.3481619529937,55.0105880237081,0.662426070714391,54.3481619529937,-0.784855797823561,-0.434117246776224,-0.250527536462383,5.5,13.5142857142857,0.546309926549761,0.967595603132977,1.00841839305512,1,1,0
"200","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.556025369978858,315,1,43.4428586704924,0.51571292179426,42.9271457486981,43.4428586704924,0.51571292179426,42.9271457486981,-0.722971132632594,-0.361705492639345,-0.155414601620472,6,13.5142857142857,0.644394163722281,1.09240248077355,1.13602108966572,1,1,0
"201","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.519027484143763,315,1,34.847404421576,0.406697044887797,34.4407073766882,34.847404421576,0.406697044887797,34.4407073766882,-0.656945428014467,-0.284677611162251,-0.0543897784362003,6.5,13.5142857142857,0.755697408268748,1.23402982909739,1.2808592989559,1,1,0
"202","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.482029598308668,315,1,28.3120687389141,0.323809587204766,27.9882591517093,28.3120687389141,0.323809587204766,27.9882591517093,-0.586477070970122,-0.202708779144234,0.0529550402681825,7,13.5142857142857,0.883074998318204,1.3961109111727,1.44666133218873,1,1,0
"203","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.445031712473573,315,1,23.2443922224302,0.259536404738298,22.9848558176919,23.2443922224302,0.259536404738298,22.9848558176919,-0.511241418977499,-0.115451973887386,0.167053986564009,7.5,13.5142857142857,1.03026611589226,1.58340363353473,1.63831071580956,1,1,0
"204","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.889006342494715,315,1,1597.5479828065,20.2263795144148,1577.32160329208,1597.5479828065,20.2263795144148,1577.32160329208,-1.16065676142105,-0.87961032650063,-0.839489351060996,1.5,13.5142857142857,0.0461965910656134,0.331228479653149,0.358372074206244,1,1,0
"205","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.371035940803383,315,1,16.0473093985811,0.168256028798973,15.8790533697821,16.0473093985811,0.168256028798973,15.8790533697821,-0.345053839708147,0.0764173022132183,0.417365903526027,8.5,13.5142857142857,1.40588668121617,2.06136045194999,2.12762955289329,1,1,0
"206","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.334038054968288,315,1,13.4516340544015,0.135335159742414,13.3162988946591,13.4516340544015,0.135335159742414,13.3162988946591,-0.253341783226057,0.181816218773946,0.554543882418835,9,13.5142857142857,1.6506969686716,2.37286827902176,2.44670702061815,1,1,0
"207","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.297040169133192,315,1,11.3214449756351,0.108318038404404,11.2131269372307,11.3214449756351,0.108318038404404,11.2131269372307,-0.155351606530961,0.29406002656829,0.700381765868962,9.5,13.5142857142857,1.9505291423507,2.7543884752512,2.83764954446775,1,1,0
"208","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.260042283298097,315,1,9.55493802843678,0.0859134861453463,9.46902454229144,9.55493802843678,0.0859134861453463,9.46902454229144,-0.0506793545254256,0.413535996963974,0.855331857046215,10,13.5142857142857,2.32617115009845,3.23237257798906,3.32764225631256,1,1,0
"209","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.223044397463002,315,1,8.07621322439947,0.0671588657905479,8.00905435860892,8.07621322439947,0.0671588657905479,8.00905435860892,0.0610600073585296,0.540587842040336,1.01977510297592,10.5,13.5142857142857,2.81034896350605,3.84846261300614,3.95949353815013,1,1,0
"210","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.186046511627907,315,1,6.82783894068093,0.0513257738670802,6.77651316681385,6.82783894068093,0.0513257738670802,6.77651316681385,0.180198838760065,0.675469266763189,1.19395549607896,11,13.5142857142857,3.4577093812419,4.67219367086818,4.80470489256369,1,1,0
"211","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.149048625792812,315,1,5.76577254644471,0.0378556190680894,5.72791692737662,5.76577254644471,0.0378556190680894,5.72791692737662,0.306961158035834,0.818269113689236,1.37787533504001,11.5,13.5142857142857,4.36681426012943,5.82898037434426,5.99227005736256,1,1,0
"212","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.112050739957717,315,1,4.85582603350793,0.0263147959570494,4.82951123755088,4.85582603350793,0.0263147959570494,4.82951123755088,0.441371206210111,0.968790533126558,1.57112737807091,12,13.5142857142857,5.73521781696594,7.57019976090712,7.78080006099736,1,1,0
"213","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.0750528541226215,315,1,4.071165179967,0.0163629669383885,4.05480221302861,4.071165179967,0.0163629669383885,4.05480221302861,0.583102756962462,1.12635455511182,1.77262356214319,12.5,13.5142857142857,8.02504544128127,10.4838813509802,10.7753693802471,1,1,0
"214","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.0380549682875264,315,1,3.39051281564932,0.00773027432951281,3.3827825413198,3.39051281564932,0.00773027432951281,3.3827825413198,0.731228472752091,1.28947694892905,1.98015084488095,13,13.5142857142857,12.627386359741,16.3401108168841,16.7976673085352,1,1,0
"215","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.0010570824524313,315,1,2.79683980719939,0.0002007381656706,2.79663906903372,2.79683980719939,0.0002007381656706,2.79663906903372,0.88379691872228,1.45532781767424,2.18963136611464,13.5,13.5142857142857,26.5442299398057,34.0485402639633,35.0180844590763,1,1,0
"216","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.519027484143763,315,1,34.847404421576,0.406697044887797,34.4407073766882,NA,NA,NA,-0.656945428014467,-0.284677611162251,-0.0543897784362004,6.5,13.5142857142857,0.755697408268748,1.23402982909739,1.2808592989559,0,0,0
"217","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.963002114164905,315,1,26425.6576816567,335.120516853489,26090.5371648032,NA,NA,NA,-1.22905750256526,-0.962032466848669,-0.949326019836587,0.5,13.5142857142857,-0.0321588729814383,0.231525396918355,0.256621298384621,0,0,0
"218","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.92600422832981,315,1,4502.37358100042,57.068191555631,4445.30538944479,NA,NA,NA,-1.19585424572894,-0.92196988810696,-0.895904189299186,1,13.5142857142857,0.00549754072256683,0.279441143148529,0.305518270887397,0,0,0
"219","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.889006342494715,315,1,1597.5479828065,20.2263795144148,1577.32160329208,NA,NA,NA,-1.16065676142105,-0.87961032650063,-0.839489351060996,1.5,13.5142857142857,0.0461965910656134,0.331228479653149,0.358372074206244,0,0,0
"220","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.852008456659619,315,1,764.993677476277,9.66711934741808,755.326558128859,NA,NA,NA,-1.12328249477504,-0.83476294227575,-0.779845868362533,2,13.5142857142857,0.0903207878379295,0.387374129416065,0.415681786429144,0,0,0
"221","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.815010570824524,315,1,431.485954688488,5.43725134953165,426.048703338956,NA,NA,NA,-1.0835517704333,-0.78723684439377,-0.716735778894309,2.5,13.5142857142857,0.13831976291681,0.448450224640275,0.478033885400049,0,0,0
"222","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.778012684989429,315,1,269.79246747109,3.38649791770565,266.405969553384,NA,NA,NA,-1.04128212079154,-0.736836063760352,-0.649913254863662,3,13.5142857142857,0.190725529964326,0.515133723886495,0.546122235547548,0,0,0
"223","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.741014799154334,315,1,181.036008427536,2.26080252877779,178.775205898759,NA,NA,NA,-0.996284583750402,-0.683356164825517,-0.579120775283066,3.5,13.5142857142857,0.248172160207138,0.588231448436947,0.620773814309123,0,0,0
"224","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.704016913319239,315,1,127.862466698964,1.58640416519003,126.276062533774,NA,NA,NA,-0.948360798086515,-0.626581535282167,-0.504086020464603,4,13.5142857142857,0.311421401222549,0.668712680812593,0.702982192959633,0,0,0
"225","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.667019027484144,315,1,93.865439778464,1.15522093803037,92.7102188404336,NA,NA,NA,-0.897300482435935,-0.566283019588738,-0.424519148781309,4.5,13.5142857142857,0.381396427013291,0.757752109914744,0.793951639497466,0,0,0
"226","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.630021141649049,315,1,71.0076152499572,0.865315865769256,70.142299384188,NA,NA,NA,-0.842879122838573,-0.502215765391801,-0.340110332515852,5,13.5142857142857,0.459226887988956,0.856787154685637,0.895155990110872,0,0,0
"227","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.593023255813953,315,1,55.0105880237081,0.662426070714391,54.3481619529937,NA,NA,NA,-0.784855797823561,-0.434117246776224,-0.250527536462384,5.5,13.5142857142857,0.546309926549761,0.967595603132977,1.00841839305512,0,0,0
"228","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.556025369978858,315,1,43.4428586704924,0.51571292179426,42.9271457486981,NA,NA,NA,-0.722971132632594,-0.361705492639345,-0.155414601620472,6,13.5142857142857,0.644394163722281,1.09240248077355,1.13602108966572,0,0,0
"229","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.0380549682875264,315,1,3.39051281564932,0.00773027432951281,3.3827825413198,NA,NA,NA,0.731228472752091,1.28947694892906,1.98015084488095,13,13.5142857142857,12.627386359741,16.3401108168841,16.7976673085352,0,0,0
"230","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.963002114164905,315,1,26425.6576816567,335.120516853489,26090.5371648032,26425.6576816567,335.120516853489,26090.5371648032,-1.22905750256526,-0.962032466848669,-0.949326019836587,0.5,13.5142857142857,-0.0321588729814383,0.231525396918356,0.256621298384621,1,1,0
"231","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.445031712473573,315,1,23.2443922224302,0.259536404738298,22.9848558176919,NA,NA,NA,-0.511241418977499,-0.115451973887386,0.167053986564009,7.5,13.5142857142857,1.03026611589226,1.58340363353473,1.63831071580956,0,0,0
"232","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.408033826638478,315,1,19.2472896965433,0.208841278648885,19.0384484178944,NA,NA,NA,-0.430890472681427,-0.0225388862633362,0.288365162486801,8,13.5142857142857,1.20226368213842,1.80226121782938,1.86233001337844,0,0,0
"233","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.371035940803383,315,1,16.0473093985811,0.168256028798973,15.8790533697821,NA,NA,NA,-0.345053839708147,0.0764173022132182,0.417365903526027,8.5,13.5142857142857,1.40588668121617,2.06136045194999,2.12762955289329,0,0,0
"234","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.334038054968288,315,1,13.4516340544015,0.135335159742414,13.3162988946591,NA,NA,NA,-0.253341783226057,0.181816218773946,0.554543882418835,9,13.5142857142857,1.6506969686716,2.37286827902176,2.44670702061815,0,0,0
"235","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.297040169133192,315,1,11.3214449756351,0.108318038404404,11.2131269372307,NA,NA,NA,-0.15535160653096,0.29406002656829,0.700381765868962,9.5,13.5142857142857,1.9505291423507,2.7543884752512,2.83764954446776,0,0,0
"236","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.260042283298097,315,1,9.55493802843678,0.0859134861453463,9.46902454229144,NA,NA,NA,-0.0506793545254255,0.413535996963974,0.855331857046215,10,13.5142857142857,2.32617115009845,3.23237257798906,3.32764225631256,0,0,0
"237","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.223044397463002,315,1,8.07621322439947,0.0671588657905479,8.00905435860892,NA,NA,NA,0.0610600073585297,0.540587842040336,1.01977510297592,10.5,13.5142857142857,2.81034896350604,3.84846261300614,3.95949353815013,0,0,0
"238","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","HALF G AREA",0.186046511627907,315,1,6.82783894068093,0.0513257738670802,6.77651316681385,NA,NA,NA,0.180198838760065,0.67546926676319,1.19395549607896,11,13.5142857142857,3.4577093812419,4.67219367086817,4.80470489256369,0,0,0
