"","PPG","Category","Manufacturer","Brand","Format","PPG_Description","Tesco_Week_No","Week_Ending","Base_Units","RSP_Unit","Net_Cost_Unit","COGS_Unit","VAT","BIP_Case","OID","No_Of_Units","STP_Unit","UNCR_Unit","OID_Unit","FM_Abs_Unit_1","FM%","Discount","Display","Display_Cost","Event_Multiplier_Tesco","Display_Flag","TPR_Flag","Event_Lift","Total_Sales","Promo_Price","Retro_Funding_Unit","Retro_Funding_Total","UNCR_Total","OID_Total","Total_Trade_Investment","Gross_Sales","Net_Revenue","NIS","BIP","COGS_Total","GM_Abs","Inc_GM_Abs","FM_Abs_Unit_2","FM%_2","FM_Total","Retailer_Revenue","Inc_NIS","Inc_Revenue","Units_Sale_in_Case","R_NIS_Inc","R_Net_Rev_Inc","R_GM_Inc","R_Trade_Inv_Inc"
"581","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",31,2025-08-13,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.745489782841516,"STAIRCASE",43.3806818181818,5.32559368406826,1,1,21.302374736273,3744,3.63949610536631,4.18414797008547,15665.45,39912.9265815085,0,22485.4706818182,13626.2734184915,-8859.1972633267,6849.63341849148,61551.36,13178.88,-22038.0772633267,-125.390860130963,-8.78966526289899,-0.207132867132867,-32908.5067442938,13626.2734184915,38.9726116150653,-50.4065010592815,208,123.116991823344,-15585.7136899948,-15660.6980490665,15935.9247306592
"582","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",31,2025-08-14,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.745489568730765,"STAIRCASE",43.3806818181818,5.32559368406826,1,1,21.302374736273,2416,3.63949916715006,4.18415149006622,10108.91,25755.7700121655,0,14525.2506818182,8793.02998783455,-5732.22069398364,4420.06998783455,39719.04,8504.32,-14236.5406939836,-125.526541726589,-8.78965882693372,-0.207132867132867,-21235.8157258719,8793.02998783455,38.97267683833,-50.5421826549083,134.222222222222,123.117057046609,-10029.1736247716,-10104.1579838433,10379.3846654359
"583","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",31,2025-08-15,6,14.3005202913632,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82045686536842,-0.207088948394796,0.745443494585678,"STAIRCASE",43.3806818181818,3.69804849103377,1,1,22.1882909462026,3844,3.640290470976,4.18490894901145,16086.79,40977.9234295682,0,23081.1106818182,13993.2765704318,-9087.83411138643,7042.33657043175,63195.36,13530.88,-22618.7141113864,-130.559471782628,-8.78814774529712,-0.207088948394796,-33781.6399329221,13993.2765704318,40.6496911461556,-52.4566876519945,213.555555555556,128.243222347435,-16001.9274594707,-16080.0302436014,16366.7029626263
"584","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",31,2025-08-16,6,14.300082877507,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82087344999329,-0.20712587107812,0.745481965975456,"STAIRCASE",43.3806818181818,3.67440005803678,1,1,22.0464003482207,6033,3.63962898037113,4.1842764793635,25243.74,64314.5183614209,0,36205.0506818182,21957.8816385791,-14247.1690432391,11039.9516385791,99182.52,21236.16,-35483.3290432391,-129.666779011254,-8.78941020599732,-0.20712587107812,-53026.5117727819,21957.8816385791,40.3433107324895,-52.0634497855174,335.166666666667,127.418187214741,-25159.7024946034,-25237.3058238292,25522.1453163282
"585","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",31,2025-08-17,6,14.3001958480219,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82076585902673,-0.207116334870879,0.745475243571086,"STAIRCASE",43.3806818181818,3.80980899731862,1,1,22.8588539839117,5106,3.63975386510355,4.18438699569134,21365.48,54432.2167647813,0,30648.1206818182,18584.5832352187,-12063.5374465995,9345.32323521871,83942.64,17973.12,-30036.6574465995,-134.469950398862,-8.78918075182909,-0.207116334870879,-44877.5569188393,18584.5832352187,41.8377162683748,-54.0067843754932,283.666666666667,132.114072804015,-21276.7466090142,-21357.2097750375,21652.5461685097
"586","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",31,2025-08-18,6,14.3002602811036,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82070449418706,-0.207110895933136,0.745471995399801,"STAIRCASE",43.3806818181818,3.67533844176503,1,1,22.0520306505902,1921,3.63981671461278,4.18444039562728,8038.31,20478.7120912288,0,11557.5406818182,6992.08790877116,-4565.45277304703,3516.23790877116,31581.24,6761.92,-11327.372773047,-130.03205183857,-8.78906749521769,-0.207110895933136,-16883.7986583132,6992.08790877116,40.3644904419514,-52.4089039484929,106.722222222222,127.45095561856,-7954.23972619962,-8031.8628740897,8316.77511009532
"587","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",31,2025-08-19,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.745489596005677,"STAIRCASE",43.3806818181818,5.32707712036277,1,1,21.3083084814511,1920,3.63949877711882,4.18415104166667,8033.57,20468.1623479319,0,11552.1506818182,6987.83765206812,-4564.31302975006,3512.63765206812,31564.8,6758.4,-11322.7130297501,-125.660344835865,-8.78965964679161,-0.207132867132867,-16876.1465218399,6987.83765206812,38.9835243092852,-50.6550989811567,106.666666666667,123.151342811017,-7953.79933900716,-8028.80458486187,8304.10793044222
"588","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",31,2025-08-20,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.745489496072764,"STAIRCASE",43.3806818181818,5.32614046864868,1,1,21.3045618745947,2384,3.63950020615947,4.18415268456376,9975.02,25414.6315085158,0,14333.4406818182,8676.56849148418,-5656.872190334,4361.52849148418,39192.96,8391.68,-14048.552190334,-125.544567696075,-8.78965664290341,-0.207132867132867,-20954.5414366817,8676.56849148418,38.9767003417083,-50.552509897502,132.444444444444,123.129719746357,-9895.27096207183,-9970.2630198704,10245.5179592902
"589","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",31,2025-08-21,6,14.3002865329513,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82067949242735,-0.207108679971147,0.745468456974742,"STAIRCASE",43.3806818181818,3.93810183035989,1,1,23.6286109821594,1745,3.63987399693541,4.18449856733524,7301.95,18602.4198753477,0,10502.4806818182,6351.58012465229,-4150.90055716589,3194.43012465229,28687.8,6142.4,-10293.3005571659,-139.379022686371,-8.78895476891675,-0.207108679971147,-15336.7260717597,6351.58012465229,43.2549837966188,-56.2063120291699,96.9444444444444,136.563623823846,-7208.76705799434,-7291.93976865154,7597.22142254104
"590","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",32,2025-08-22,6,14.375,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.74952380952381,-0.200834782608696,0.709610705596107,"0",0,0.783838422958723,0,1,4.70303053775234,20,4.17434610705596,4.774,95.48,204.013077858881,0,97.98,83.4869221411192,-14.4930778588808,80.9869221411192,328.8,70.4,-84.8930778588808,-19.9627368807052,-7.69043227899433,-0.200834782608696,-153.808645579887,83.4869221411192,19.0441983994127,-3.40806938781694,1.11111111111111,29.3438352770904,-66.1361647229096,-82.6908322157979,143.453986763558
"591","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",32,2025-08-23,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.711188289773173,"0",0,0.827433519848624,0,1,3.3097340793945,31,4.13000745624362,4.74806451612903,147.19,315.269768856448,0,151.1,128.030231143552,-23.0697688564478,124.120231143552,509.64,109.12,-132.189768856448,-14.1133220300473,-7.75859504935323,-0.207132867132867,-240.51644652995,128.030231143552,13.2517728696173,-2.46305807057867,1.72222222222222,20.7520573559871,-126.437942644013,-138.088206603481,180.849970909258
"592","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",32,2025-08-24,6,14.3263157894737,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.79588972431078,-0.204915503306393,0.708285311819695,"0",0,0.639793821624308,0,1,3.83876292974585,19,4.17919674329889,4.79578947368421,91.12,192.795261877321,0,91.31,79.4047381226789,-11.9052618773211,79.2147381226789,312.36,66.88,-78.7852618773211,-15.9177864581568,-7.66402315174542,-0.204915503306393,-145.616439883163,79.4047381226789,16.0045579049929,-2.4053409454514,1.05555555555556,24.1568781268479,-66.9631218731521,-80.4755673858575,130.072384438174
"593","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",32,2025-08-25,6,14.3740740740741,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.75040564373898,-0.200912136047411,0.708659998197711,"0",0,0.693025941138705,0,1,4.15815564683223,27,4.18774276664697,4.78962962962963,129.32,275.030945300532,0,131.39,113.069054699468,-18.3209453005317,110.999054699468,443.88,95.04,-113.360945300532,-17.4582390678387,-7.66204392594468,-0.200912136047411,-206.875186000506,113.069054699468,17.0944942996901,-2.82153119098927,1.5,26.0037277874399,-103.31627221256,-117.952980089409,171.676351046482
"594","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",32,2025-08-26,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.708814882400649,"0",0,0.775225864018831,0,1,3.10090345607533,24,4.16394718167072,4.78708333333333,114.89,243.265267639903,0,115.13,99.9347323600973,-15.1952676399027,99.6947323600973,394.56,84.48,-99.6752676399027,-12.878474246242,-7.68725268412313,-0.207132867132867,-184.494064418955,99.9347323600973,12.8809891719971,-1.96329408085683,1.33333333333333,19.547931602559,-95.3420683974409,-106.257248562826,146.320921215319
"595","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",32,2025-08-27,6,14.4111111111111,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.71513227513228,-0.197825751734773,0.707150581238173,"0",0,0.677576100414432,0,1,4.06545660248659,18,4.220285512601,4.81444444444444,86.66,183.434860773182,0,87.34,75.9651392268181,-11.374860773182,75.285139226818,295.92,63.36,-74.7348607731819,-16.8795185092361,-7.60623601974508,-0.197825751734773,-136.912248355411,75.9651392268181,17.0038036854883,-2.56911126848324,1,25.4057473306273,-61.2542526693727,-75.5646599101255,128.090359214252
"596","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",32,2025-08-28,6,14.3882352941176,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.736918767507,-0.199730171708913,0.708243881494204,"0",0,0.736377744429628,0,1,4.41826646657777,17,4.19785568155987,4.79647058823529,81.54,173.236453413482,0,82.71,71.3635465865178,-11.3464534134822,70.1935465865178,279.48,59.84,-71.1864534134822,-18.5012188230229,-7.64557161980293,-0.199730171708913,-129.97471753665,71.3635465865178,18.2431642972574,-2.94892086066914,0.944444444444444,27.6124881866767,-53.9275118133232,-69.479809775677,126.563812523862
"597","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",32,2025-08-29,6,14.3714285714286,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.75292517006803,-0.201133200795229,0.70737747653806,"0",0,0.640301428221696,0,1,3.84180856933018,28,4.20540369432444,4.81071428571429,134.7,284.648696558916,0,134.98,117.751303441084,-17.2286965589156,117.471303441084,460.32,98.56,-115.788696558916,-15.8870716668433,-7.62413933873863,-0.201133200795229,-213.475901484682,117.751303441084,16.1179378646551,-2.36390550280111,1.55555555555556,24.1034113909057,-110.596588609094,-124.119754773136,173.755921488882
"598","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",32,2025-08-30,6,14.325,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.79714285714286,-0.205026178010471,0.708302919708029,"0",0,0.637878346433452,0,1,3.82727007860071,40,4.17856067518248,4.7955,191.82,405.857572992701,0,192.22,167.142427007299,-25.0775729927007,166.742427007299,657.6,140.8,-165.877572992701,-15.8714567956467,-7.66491840458812,-0.205026178010471,-306.596736183525,167.142427007299,15.9542075429575,-2.39946611897222,2.22222222222222,24.087156459984,-167.732843540016,-181.20483421669,230.653163632212
"599","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",32,2025-08-31,6,14.3408163265306,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.78207968901847,-0.203697168066031,0.707979542181836,"0",0,0.637579752120099,0,1,3.82547851272059,49,4.18781174915967,4.80081632653061,235.24,497.497224291176,0,235.73,205.202775708824,-30.5272242911764,204.712775708824,805.56,172.48,-203.007224291176,-15.8489749888356,-7.65079153141256,-0.203697168066031,-374.888785039216,205.202775708824,15.9821290766019,-2.38329062405913,2.72222222222222,24.0507658988402,-211.18923410116,-224.654918465936,274.080100850286
"600","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",32,2025-09-01,6,14.3357142857143,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.78693877551021,-0.204125560538117,0.708116093152589,"0",0,0.644031352427834,0,1,3.86418811456701,14,4.18436429316252,4.79857142857143,67.18,142.118899895725,0,67.32,58.5811001042753,-8.73889989572475,58.4411001042753,230.16,49.28,-58.0188998957248,-16.0139959569509,-7.6563197207976,-0.204125560538117,-107.188476091166,58.5811001042753,16.1305288875115,-2.41205379367503,0.777777777777778,24.3005266154532,-42.8794733845468,-56.4814155478227,106.406725988028
"601","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",33,2025-09-02,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.746017663427028,"STAIRCASE",43.3806818181818,1.90452972931441,1,1,7.61811891725762,181,3.63194741299351,4.17546961325967,755.76,1930.91751824818,0,1131.43068181818,657.382481751825,-474.048200066357,325.092481751824,2975.64,637.12,-1111.16820006636,-46.7680192551415,-8.80553285055604,-0.207132867132867,-1593.80144595064,657.382481751825,13.6828352767503,-19.9522406663947,10.0555555555556,43.971381776342,-755.16930004184,-781.985078630587,880.411175041555
"602","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",33,2025-09-03,6,14.3057471264368,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.81547892720307,-0.206647919010124,0.744952037363314,"STAIRCASE",43.3806818181818,1.37876868543745,1,1,8.2726121126247,174,3.64865165859333,4.19298850574713,729.58,1854.33461140476,0,1084.30068181818,634.86538859524,-449.435293222942,323.52538859524,2860.56,612.48,-1061.91529322294,-50.4874328580317,-8.77210515273541,-0.206647919010124,-1526.34629657596,634.86538859524,15.381609473762,-21.3678382215928,9.66666666666667,47.8397260788706,-725.120955739311,-754.24055037575,861.122698870861
"603","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",33,2025-09-04,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.745498783454988,"STAIRCASE",43.3806818181818,1.88366872140551,1,1,7.53467488562204,220,3.63936739659367,4.184,920.48,2345.33917274939,0,1362.14068181818,800.660827250608,-561.479854567574,402.380827250608,3616.8,774.4,-1335.87985456757,-45.7519108655396,-8.78993581276793,-0.207132867132867,-1933.78587880895,800.660827250608,13.7809486979135,-19.2298552681501,12.2222222222222,43.5456543778972,-920.315027440285,-946.837083037674,1044.18508255991
"604","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",33,2025-09-05,6,14.3002974419988,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82066910285828,-0.207107759122752,0.745467808959735,"STAIRCASE",43.3806818181818,3.82018250035225,1,1,22.9210950021135,5043,3.63988604043946,4.18450922070196,21102.48,53760.4546980638,0,30269.7906818182,18355.9453019362,-11913.845379882,9232.01530193619,82906.92,17751.36,-29665.205379882,-134.832240882309,-8.78893264554617,-0.207107759122752,-44322.5873314893,18355.9453019362,41.9607177863663,-54.1499864748694,280.166666666667,132.47449933799,-21013.3861824802,-21094.0684368876,21390.2089843149
"605","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",33,2025-09-06,6,14.303164556962,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.81793851717902,-0.206865790521705,0.745230065601035,"STAIRCASE",43.3806818181818,1.44946025755433,1,1,8.69676154532598,316,3.64401629587482,4.18841772151899,1323.54,3368.29085050356,0,1935.84068181818,1151.50914949644,-784.33153232174,582.589149496442,5195.04,1112.32,-1896.65153232174,-52.1985003518332,-8.78109056812404,-0.206865790521705,-2774.8246195272,1151.50914949644,16.0336674432431,-21.5858997122858,17.5555555555556,50.2746891022076,-1316.64599271597,-1347.25859335552,1459.62075252113
"606","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",33,2025-09-07,6,14.3001066325443,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82085082614833,-0.207123865825941,0.745486667299716,"STAIRCASE",43.3806818181818,3.99067573659103,1,1,23.9440544195462,4689,3.63956779701827,4.18419918959266,19619.71,49987.2665997813,0,28150.0006818182,17065.9334002187,-11084.0672815995,8579.02340021866,77087.16,16505.28,-27589.3472815995,-140.883095054463,-8.78954576562803,-0.207123865825941,-41214.1800950298,17065.9334002187,43.8081900536139,-56.6000234976605,260.5,138.383732637819,-19524.7069491804,-19608.9900207372,19918.3472038377
"607","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",33,2025-09-08,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.745490849465778,"STAIRCASE",43.3806818181818,1.92392696221374,1,1,7.69570784885497,184,3.63948085263937,4.18413043478261,769.88,1961.53552311436,0,1146.30068181818,669.664476885645,-476.636204932537,336.624476885645,3024.96,647.68,-1124.31620493254,-47.0239621896422,-8.78969732460846,-0.207132867132867,-1617.30430772796,669.664476885645,14.0791501569867,-19.9350705616727,10.2222222222222,44.4771961599638,-768.783485658218,-795.872377286188,895.300922693394
"608","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",33,2025-09-09,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.745494822016398,"STAIRCASE",43.3806818181818,5.33272818697515,1,1,21.3309127479006,1904,3.63942404516551,4.18406512605042,7966.46,20297.7366180049,0,11456.5606818182,6929.46338199513,-4527.09729982305,3482.74338199513,31301.76,6702.08,-11229.177299823,-125.802836771655,-8.78981673569671,-0.207132867132867,-16735.8110647665,6929.46338199513,39.017907145308,-50.7180238990451,105.777777777778,123.280390040544,-7886.56029177764,-7961.64510465025,8237.24049735312
"609","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",33,2025-09-10,6,14.3040650406504,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.81708091366628,-0.20678981470956,0.745109093426701,"STAIRCASE",43.3806818181818,1.42005340894042,1,1,8.52032045364251,123,3.64597610589482,4.19040650406504,515.42,1310.94493897494,0,779.630681818182,448.455061025063,-331.175620793119,227.625061025063,2022.12,432.96,-764.135620793119,-52.9323606439059,-8.77723529984466,-0.20678981470956,-1079.59994188089,448.455061025063,15.7677923838493,-22.9408326470843,6.83333333333333,49.2637351103439,-509.536946707838,-539.52847470466,649.611014965721
"610","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",33,2025-09-11,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.745489303883464,"STAIRCASE",43.3806818181818,1.98332550457636,1,1,7.93330201830543,77,3.63950295446646,4.18415584415584,322.18,820.858272506083,0,504.930681818182,280.241727493917,-224.688954324265,140.871727493917,1265.88,271.04,-495.728954324265,-51.0749027775731,-8.78965086587611,-0.207132867132867,-676.80311667246,280.241727493917,14.5139994811645,-23.149679673138,4.27777777777778,45.850542453471,-319.710139364711,-347.635362469146,450.133624545652
"611","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-09-12,2,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,1,"0",0,0,0,0,0,6,0,0,0,85.8,0,1.86000000000001,0,-1.86000000000001,-1.86000000000001,98.64,21.12,-22.98,0,0,-0.207132867132867,0,0,0,0,0.333333333333333,0,0,0,0
"612","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-09-13,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,1,"0",0,0,0,0,0,13,0,0,0,185.9,0,0.130000000000011,0,-0.130000000000011,-0.130000000000011,213.72,45.76,-45.89,0,0,-0.207132867132867,0,0,0,0,0.722222222222222,0,0,0,0
"613","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-09-14,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,1,"0",0,0,0,0,0,7,0,0,0,100.1,0,0.0700000000000109,0,-0.0700000000000109,-0.0700000000000109,115.08,24.64,-24.71,0,0,-0.207132867132867,0,0,0,0,0.388888888888889,0,0,0,0
"614","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-09-15,1,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,1,"0",0,0,0,0,0,2,0,0,0,28.6,0,0.0200000000000031,0,-0.0200000000000031,-0.0200000000000031,32.88,7.04,-7.06,0,0,-0.207132867132867,0,0,0,0,0.111111111111111,0,0,0,0
"615","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-09-16,1,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,1,"0",0,0,0,0,0,1,0,0,0,14.3,0,0.0100000000000016,0,-0.0100000000000016,-0.0100000000000016,16.44,3.52,-3.53,0,0,-0.207132867132867,0,0,0,0,0.0555555555555556,0,0,0,0
"616","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-09-18,1,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,1,"0",0,0,0,0,0,2,0,0,0,28.6,0,0.0200000000000031,0,-0.0200000000000031,-0.0200000000000031,32.88,7.04,-7.06,0,0,-0.207132867132867,0,0,0,0,0.111111111111111,0,0,0,0
"617","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-09-19,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,1,"0",0,0,0,0,0,6,0,0,0,85.8,0,0.0600000000000094,0,-0.0600000000000094,-0.0600000000000094,98.64,21.12,-21.18,0,0,-0.207132867132867,0,0,0,0,0.333333333333333,0,0,0,0
"618","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-09-20,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,1,"0",0,0,0,0,0,6,0,0,0,85.8,0,0.0600000000000094,0,-0.0600000000000094,-0.0600000000000094,98.64,21.12,-21.18,0,0,-0.207132867132867,0,0,0,0,0.333333333333333,0,0,0,0
"619","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-09-21,6,14.3555555555556,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.76804232804233,-0.202461300309598,1,"0",0,0,0,0,0,9,0,0,0,129.2,0,0.590000000000014,0,-0.590000000000014,-0.590000000000014,147.96,31.68,-32.27,0,0,-0.202461300309598,0,0,0,0,0.5,0,0,0,0
"620","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-09-22,2,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,1,"0",0,0,0,0,0,3,0,0,0,42.9,0,0.0300000000000047,0,-0.0300000000000047,-0.0300000000000047,49.32,10.56,-10.59,0,0,-0.207132867132867,0,0,0,0,0.166666666666667,0,0,0,0
"621","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-09-23,3,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,1,"0",0,0,0,0,0,80,0,0,0,1144,0,0.800000000000125,0,-0.800000000000125,-0.800000000000125,1315.2,281.6,-282.4,0,0,-0.207132867132867,0,0,0,0,4.44444444444444,0,0,0,0
"622","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",34,2025-09-24,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.796432473705892,"STAIRCASE",48.2007575757576,11.6815618716306,1,1,46.7262474865225,6048,2.91101562600574,3.34665013227513,20240.54,68880.5774939173,0,46355.6207575758,17605.8225060827,-28749.798251493,-8461.05749391728,99429.12,21288.96,-50038.758251493,-386.594477840201,-10.3209540334337,-0.207132867132867,-62421.1299942069,17605.8225060827,-65.3692900890335,-222.118086687641,336,236.015006199037,-20052.7257513767,-20217.2021425293,20820.9052600552
"623","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",34,2025-09-25,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.796432475705378,"STAIRCASE",48.2007575757576,11.6815618716306,1,1,46.7262474865225,8048,2.91101559741309,3.34665009940358,26933.84,91658.5464720195,0,61668.9207575758,23427.8535279805,-38241.0672295952,-11259.0264720195,132309.12,28328.96,-66570.0272295952,-386.501934333326,-10.3209540935363,-0.207132867132867,-83063.0385447804,23427.8535279805,-65.3692914250609,-222.025543180767,447.111111111111,236.015004863009,-26746.0257527127,-26910.5021438653,27514.2052613912
"624","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",34,2025-09-26,4,14.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-2.82095238095238,-0.207132867132867,0.796432581075601,"STAIRCASE",48.2007575757576,11.6815618716306,1,1,46.7262474865225,7104,2.9110140906189,3.34664836711712,23774.59,80907.3559002433,0,54441.0307575758,20679.8440997567,-33761.1866578191,-9938.39590024332,116789.76,25006.08,-58767.2666578191,-386.539111199284,-10.3209572608649,-0.207132867132867,-73320.0803811841,20679.8440997567,-65.3693618318989,-222.062720046725,394.666666666667,236.014934456171,-23586.7758231196,-23751.2522142721,24354.955331798
