"","PPG","Week End Date","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","DISPLAY TYPE_HEA","RSP_Unit","Flag_Display_HEA","Flag_TPR_HEA","Base_Units","Retro_Fund_Total","Promo_Price","Flag_Modeled_Betas","Flag_PPG","VAT","Net_Cost_Unit","FM_Abs_Unit_2","Net_Cost_Total","COGS_Total","Units","FM_Abs_Unit_1","Flag_RB_Financial","Base Units","COGS_Unit","Gross_Sales","Retailer_Revenue","FM_Total","No_Of_Units","Display_Cost","Display_Num","OID_Total","UNCR_Total","Total_Inc_Unit_Sales","Inc_Unit_Discount","Inc_Unit_Display","ACV_D","NIS","ACV_D_Any_Promo","ACV_D_Multibuy_Display","ACV_D_Multibuy_Only","ACV_D_Feature_Display","ACV_D_Display_Only","ACV_D_Feature_Only","ACV_D_Unsupported","ACV_D_Total_Multibuy","ACV_D_Multibuy_Feature_Display","ACV_D_Multibuy_Feature","Total Regular Price Elasticiy_Betas","Regular Price Elasticity_Betas","Reg Price Ratio Rest of Brand_Betas","Reg Price Ratio Rest of Manufacturer_Betas","Reg Price Ratio Rest of Category_Betas","Promoted Price Elasticity_Betas","Display Only_Betas","Feature Only_Betas","Feature and Display_Betas","Multi Buy_Betas","Total Multibuy Effect_Betas","R_GM_Inc","R_Net_Revenue_Inc","R_NIS_Inc","R_Total_Trade_Inv_Inc","Value","Display_Type","Trade_Investment","Net_Revenue","GM_Abs","Inc_GM_Abs","Inc_Revenue","Inc_NIS","Key","Event_Number"
"561","D77",2025-07-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","G-area",14.3,1,1,4,4753.41,13.2362686567164,1,1,0.05,16.44,-10.4603985669503,17623.68,3773.44,1072,-8.46285714285715,1,4,3.52,14189.28,14189.28,-3750.96,18,630,7,0,1140.32,16.7981745924379,0.0612886419677251,16.7368859504701,14.5218564856953,13048.96,14.5218564856953,0,0,14.5218564856953,14.5218564856953,14.5218564856953,1,0,0,0,-3.32273847157414,-3.32273847157414,0.586895190611378,0.586895190611378,0.936569305977997,-2.5357997556398,1.5,1.77673187819629,2.66509781729443,0,0,-1698.05097635613,-1638.92140179075,258.045986697714,1915.08339209043,14189.28,"G-area",6523.73,7665.55,3892.11,60.9891262247885,120.11870079017,204.476407024009,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",30
"562","D77",2025-07-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","G-area",14.3056374674761,1,1,5,5090.25,13.1784648742411,1,1,0.05,16.44,-12.8951501186985,18955.32,4058.56,1153,-5.09333333333334,1,5,3.52,15194.77,15194.77,-4097.85547619048,18,630,7,0,1299.63,31.0202598296888,11.0379537885366,19.9823060411522,14.4751007541773,13895.14,14.4751007541773,0,0,14.4749975496793,14.4749975496793,14.4751007541773,1,0,0,0,-3.35835217491637,-3.35681561034423,0.585614359558059,0.585614359558059,0.93452535150389,-2.65342156254588,1.5,1.66993735786899,2.50490603680349,0,0,-2242.01519578231,-2132.82388118181,399.242905861137,2642.79695278189,15194.77,"G-area",7019.88,8174.89,4116.33,110.745556066559,219.936870667064,373.834217840332,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",30
"563","D77",2025-07-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","G-area",14.3078478002378,1,1,7,7400.75,13.1342330558859,1,1,0.05,16.44,-15.7874171619868,27652.08,5920.64,1682,-1.53333333333334,1,7,3.52,22091.78,22091.78,-6048.81952380952,18,630,7,0,1974.02,59.0435405852133,34.0783696715162,24.9651709136971,15.5757049119288,20117.76,15.5757049119288,0,0,15.5755642216898,15.5755642216898,15.5757049119288,1,0,0,0,-3.35458279564734,-3.35352949068202,0.586835815119755,0.586835815119755,0.936474554370093,-2.59441191159743,1.5,1.73854381964578,2.60781572946868,0,0,-2706.65312556872,-2498.81986270877,673.30472338728,3469.49566992967,22091.78,"G-area",10004.77,12087.01,6166.37,216.459166087064,424.292428947015,706.197252701296,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",30
"564","D77",2025-07-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","G-area",14.3155294117647,1,1,7,7504.23,13.1768823529412,1,1,0.05,16.44,-15.4502205654266,27948,5984,1700,-1.53333333333334,1,7,3.52,22400.7,22400.7,-6044.5,18,630,7,0,1935.7,62.0821783986174,37.6245937291499,24.4575846694675,15.6912603020751,20465,15.6912603020751,0,0,15.6910082609047,15.6910082609047,15.6912603020751,1,0,0,0,-3.33889594870391,-3.33681164405487,0.587628911228962,0.587628911228962,0.937740179790878,-2.53823890437288,1.5,1.79069683076946,2.68604524615419,0,0,-2681.47319976471,-2462.94393180158,710.19859796196,3483.57494467485,22400.7,"G-area",10069.93,12330.77,6346.77,231.777239644113,450.306507607247,747.359871133944,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",30
"565","D77",2025-07-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","G-area",14.3062441752097,1,1,6,4782.48,13.3048182665424,1,1,0.05,16.44,-12.2484295536396,17640.12,3776.96,1073,-4.90285714285715,1,6,3.52,14276.07,14276.07,-3684.40785714286,18,630,7,0,1074.53,40.5752481573536,20.1475528654263,20.4276952919273,14.5100229504482,13201.54,14.5100229504482,0,0,14.5099133081409,14.5099133081409,14.5100229504482,1,0,0,0,-3.34327676194398,-3.34327676194398,0.586546711965418,0.586546711965418,0.936013202590516,-2.58810371130587,1.5,1.73389537745429,2.60084306618144,0,0,-2178.28745164767,-2035.46257813378,500.140129998928,2702.51965784068,14276.07,"G-area",6487.01,7789.06,4012.1,151.716638520148,294.541512034033,499.213198098071,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",30
"566","D77",2025-07-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","G-area",14.3095035460993,1,1,6,3092.47,13.0939716312057,1,1,0.05,16.44,-13.3985714285714,11590.2,2481.6,705,-4.90285714285715,1,6,3.52,9231.25,9231.25,-2562.35833333333,18,630,7,0,856.95,50.4451907313,28.5522907167874,21.8929000145126,11.9544078795784,8374.3,11.9544078795784,0,0,11.954272787084,11.954272787084,11.9544078795784,1,0,0,0,-3.35824521372093,-3.35824521372093,0.58741343190018,0.58741343190018,0.937396317158097,-2.57571575193632,1.5,1.76524703444585,2.64787055166877,0,0,-2128.9082563219,-1951.34118494773,587.567953947259,2780.6601205703,9231.25,"G-area",4579.42,4651.83,2170.23,155.287469901829,332.854541276005,599.210157079611,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",30
"567","D77",2025-07-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","G-area",14.3214057507987,1,1,6,2789.49,13.301661341853,1,1,0.05,16.44,-12.5435930735931,10291.44,2203.52,626,-4.90285714285715,1,6,3.52,8326.84,8326.84,-2151.40619047619,18,630,7,0,638.36,32.4775028784477,11.9679325759909,20.5095703024568,12.5079922710884,7688.48,12.5079922710884,0,0,12.5073121228317,12.5073121228317,12.5079922710884,1,0,0,0,-3.39914139089667,-3.39914139089667,0.588062941709923,0.588062941709923,0.938432807082478,-2.61991044884873,1.5,1.75415087609674,2.63122631414511,0,0,-2233.69068790961,-2119.36987777748,413.520085686803,2653.30002509916,8326.84,"G-area",4057.85,4268.99,2065.47,107.158638770523,221.479448902659,398.885992541354,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",30
"568","D77",2025-07-31,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","G-area",14.3592920353982,1,1,6,2493.02,13.1714159292035,1,1,0.05,16.44,-13.1957980115123,9288.6,1988.8,565,-4.90285714285715,1,6,3.52,7441.85,7441.85,-2011.84880952381,18,630,7,0,671.15,34.3091631043194,12.8309628593923,21.4782002449271,12.0637487012342,6770.7,12.0637487012342,0,0,12.0618647507531,12.0618647507531,12.0637487012342,1,0,0,0,-3.43503219356756,-3.43503219356756,0.588430764241432,0.588430764241432,0.939019779507145,-2.683619787135,1.5,1.71157656098015,2.56736484147023,0,0,-2224.5359639827,-2103.76770985549,429.735859784453,2667.8103512905,7441.85,"G-area",3794.17,3647.68,1658.88,100.734131841581,221.502385968785,411.145222354717,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",30
"569","D77",2025-08-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.7466666666667,0,0,6,0,14.3366666666667,1,1,0.05,16.44,-10.7822222222222,246.6,52.8,15,-4.90285714285715,1,6,3.52,215.05,215.05,-41.7904761904762,18,0,0,0,6.15000000000001,0,0,0,0.199358081701805,208.9,0.199358081701805,0,0,0,0,0.199358081701805,1,0,0,0,-3.40058908498062,-3.40058908498062,0.594035361871365,0.594035361871365,0.947963615129795,-2.60421766917944,1.5,1.7440473235909,2.61607098538635,0,0,0,0,0,0,215.05,"0",6.15000000000001,208.9,156.1,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"570","D77",2025-08-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.425,0,0,6,0,14.415,1,1,0.05,16.44,-10.8457142857143,131.52,28.16,8,-10.8076190476191,1,6,3.52,115.32,115.32,-21.6914285714286,18,0,0,0,0.0800000000000125,0,0,0,0.194101109894726,115.24,0.194101109894726,0,0,0,0,0.194101109894726,1,0,0,0,-3.27497534672993,-3.27497534672993,0.608936676125824,0.608936676125824,0.971743182201933,-2.45337235238768,1.5,1.70433888405989,2.55650832608983,0,0,0,0,0,0,115.32,"0",0.0800000000000125,115.24,87.08,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"571","D77",2025-08-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.3833333333333,0,0,6,0,14.3733333333333,1,1,0.05,16.44,-10.8457142857143,197.28,42.24,12,-10.8076190476191,1,6,3.52,172.48,172.48,-33.0133333333334,18,0,0,0,0.120000000000019,0,0,0,0.166087463826283,172.36,0.166087463826283,0,0,0,0,0.166087463826283,1,0,0,0,-3.29484049595654,-3.29484049595654,0.600848145293081,0.600848145293081,0.958835477675488,-2.52013999603132,1.5,1.6841526647467,2.52622899712005,0,0,0,0,0,0,172.48,"0",0.120000000000019,172.36,130.12,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"572","D77",2025-08-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.3,0,0,1,0,14.29,1,1,0.05,16.44,-2.83047619047619,16.44,3.52,1,-2.82095238095238,1,1,3.52,14.29,14.29,-2.83047619047619,18,0,0,0,0.0100000000000016,0,0,0,0.0783434029317251,14.28,0.0783434029317251,0,0,0,0,0.0783434029317251,1,0,0,0,-3.63495975373162,-3.63495975373162,0.585965401877122,0.585965401877122,0.935085546009473,-3.08183583074094,1.5,1.44058689096829,2.16088033645243,0,0,0,0,0,0,14.29,"0",0.0100000000000016,14.28,10.76,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"573","D77",2025-08-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.3,0,0,3,0,14.29,1,1,0.05,16.44,-5.66095238095239,789.12,168.96,48,-5.64190476190477,1,3,3.52,685.92,685.92,-135.862857142857,18,0,0,0,0.480000000000075,0,0,0,1.2534944469076,685.44,1.2534944469076,0,0,1.2534944469076,1.2534944469076,1.2534944469076,1,0,0,0,-3.18146741003151,-3.18146741003151,0.586320951842415,0.586320951842415,0.93565293383197,-2.33290805112811,1.5,1.87418559095066,2.81127838642599,0,0,0,0,0,0,685.92,"0",0.480000000000075,685.44,516.48,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"574","D77",2025-08-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.55,0,0,4,0,14.54,1,1,0.05,16.44,-5.18476190476191,32.88,7.04,2,-5.16571428571429,1,4,3.52,29.08,29.08,-5.18476190476191,18,0,0,0,0.0200000000000031,0,0,0,0.0979947993510158,29.06,0.0979947993510158,0,0,0,0,0.0979947993510158,1,0,0,0,-3.03418183508788,-3.03418183508788,0.627225008204034,0.627225008204034,1.00092776363315,-2.22551473589624,1.5,1.60207380764722,2.40311071147084,0,0,0,0,0,0,29.08,"0",0.0200000000000031,29.06,22.02,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"575","D77",2025-08-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.3051546391753,0,0,6,0,14.2951546391753,1,1,0.05,16.44,-10.8457142857143,1594.68,341.44,97,-10.8076190476191,1,6,3.52,1386.63,1386.63,-274.08,18,0,0,0,0.970000000000152,0,0,0,1.24155368156417,1385.66,1.24155368156417,0,0,1.24057182374361,1.24057182374361,1.24155368156417,1,0,0,0,-3.2061628072074,-3.2061628072074,0.586164761459773,0.586164761459773,0.935403684697523,-2.41990666010907,1.5,1.78835697562744,2.68253546344116,0,0,0,0,0,0,1386.63,"0",0.970000000000152,1385.66,1044.22,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"576","D77",2025-08-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.3,0,0,2,0,14.29,1,1,0.05,16.44,-5.66095238095239,82.2,17.6,5,-5.64190476190477,1,2,3.52,71.45,71.45,-14.152380952381,18,0,0,0,0.0500000000000078,0,0,0,0.0783434029317251,71.4,0.0783434029317251,0,0,0,0,0.0783434029317251,1,0,0,0,-3.57139127620648,-3.57139127620648,0.588462971034718,0.588462971034718,0.939071175215472,-2.8681793710813,1.5,1.6357959947039,2.45369399205585,0,0,0,0,0,0,71.45,"0",0.0500000000000078,71.4,53.8,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"577","D77",2025-08-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.3044247787611,0,0,6,0,14.2944247787611,1,1,0.05,16.44,-10.8457142857143,1857.72,397.76,113,-10.8076190476191,1,6,3.52,1615.27,1615.27,-319.367619047619,18,0,0,0,1.13000000000003,0,0,0,2.36035103993377,1614.14,2.36035103993377,0,0,2.3595082062294,2.3595082062294,2.36035103993377,1,0,0,0,-3.18181151911968,-3.18181151911968,0.585770000952629,0.585770000952629,0.934773724561339,-2.39238213986655,1.5,1.79665666917008,2.69498500375512,0,0,0,0,0,0,1615.27,"0",1.13000000000003,1614.14,1216.38,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"578","D77",2025-08-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.33125,0,0,6,0,14.32125,1,1,0.05,16.44,-10.8457142857143,263.04,56.32,16,-10.8076190476191,1,6,3.52,229.14,229.14,-44.8114285714286,18,0,0,0,0.160000000000034,0,0,0,0.168687148842758,228.98,0.168687148842758,0,0,0,0,0.168687148842758,1,0,0,0,-3.4726510209194,-3.4726510209194,0.592912288791167,0.592912288791167,0.946171411356259,-2.75435651634846,1.5,1.6386790347406,2.45801855211091,0,0,0,0,0,0,229.14,"0",0.160000000000034,228.98,172.66,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"579","D77",2025-08-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.3,0,0,4,0,12.49,1,1,0.05,16.44,-13.6342857142857,723.36,154.88,44,-8.46285714285715,1,4,3.52,549.56,549.56,-199.969523809524,18,0,0,0,79.64,0,0,0,0.376288330107914,469.92,0.376288330107914,0,0,0,0,0.376288330107914,1,0,0,0,-3.38601361823121,-3.38601361823121,0.587412262225237,0.587412262225237,0.937394450586915,-2.61513688269068,1.5,1.74735456218831,2.62103184328247,0,0,0,0,0,0,549.56,"0",79.64,469.92,315.04,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"580","D77",2025-08-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE",14.3,1,1,4,744.78,12.49,1,1,0.05,16.44,-12.6292857142857,2926.32,626.56,178,-8.46285714285715,1,4,3.52,2223.22,2223.22,-749.337619047619,18,433.806818181818,6,0,322.18,7.53298705590263,1.63209909704911,5.90088795885352,1,1901.04,1,0,0,0,0,1,1,0,0,0,-3.39397155405857,-3.39397155405857,0.587340391832062,0.587340391832062,0.937279759573369,-2.6311930697089,1.5,1.73614126144999,2.60421189217498,0,0,-1221.5925190181,-1195.07640458133,110.207600627855,1318.91871178037,2223.22,"STAIRCASE",1500.76681818182,722.453181818182,95.8931818181823,4.05821403025665,30.5743284670339,80.4523017570401,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",31
"581","D77",2025-08-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE",14.3,1,1,4,15665.45,12.49,1,1,0.05,16.44,-12.6292857142857,61551.36,13178.88,3744,-8.46285714285715,1,4,3.52,46762.56,46762.56,-15761.3485714286,18,433.806818181818,6,0,6776.64,21.302374736273,0.102006193565569,21.2003685427075,16,39985.92,16,0,0,16,16,16,1,0,0,0,-3.38444331784973,-3.38444331784973,0.58707709695075,0.58707709695075,0.93685959272211,-2.62747903401051,1.5,1.73038109812557,2.59557164718835,0,0,-1073.22736676211,-998.243007690431,311.653742391675,1348.45404835476,46762.56,"STAIRCASE",22875.8968181818,23886.6631818182,10707.7831818182,60.9244684652385,135.90882753692,227.509362183396,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",31
"582","D77",2025-08-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE",14.3,1,1,4,10108.91,12.49,1,1,0.05,16.44,-12.6292857142857,39719.04,8504.32,2416,-8.46285714285715,1,4,3.52,30175.84,30175.84,-10170.7847619048,18,433.806818181818,6,0,4372.96,21.302374736273,0.102006193565569,21.2003685427075,16,25802.88,16,0,0,16,16,16,1,0,0,0,-3.40984298545264,-3.40984298545264,0.58683082993542,0.58683082993542,0.936466598996276,-2.6794754577024,1.5,1.69366435591893,2.5404965338784,0,0,-1073.22736676211,-998.243007690431,311.653742391675,1348.45404835476,30175.84,"STAIRCASE",14915.6768181818,15260.1631818182,6755.84318181818,59.5676751318651,134.552034203546,227.509362183396,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",31
"583","D77",2025-08-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE",14.3005202913632,1,1,6,16086.79,12.4922632674298,1,1,0.05,16.44,-14.7676190476191,63195.36,13530.88,3844,-10.8076190476191,1,6,3.52,48020.26,48020.26,-16174.0390476191,18,433.806818181818,6,0,6950.94000000001,22.1882909462026,0.217651060670007,21.9706398855326,15.9837214484278,41069.32,15.9837214484278,0,0,15.9833506763788,15.9833506763788,15.9837214484278,1,0,0,0,-3.41019503371713,-3.41019503371713,0.587337668389441,0.587337668389441,0.937275413494535,-2.66159339389755,1.5,1.71565703569331,2.57348555353997,0,0,-1496.67452813031,-1418.57174399967,326.098606194576,1783.34724715524,48020.26,"STAIRCASE",23471.5368181818,24548.7231818182,11017.8431818182,63.5970629859044,141.699847116538,237.059839001742,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",31
"584","D77",2025-08-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE",14.300082877507,1,1,6,25243.74,12.4903812365324,1,1,0.05,16.44,-14.6485714285714,99182.52,21236.16,6033,-10.8076190476191,1,6,3.52,75354.47,75354.47,-25395.3030952381,18,433.806818181818,6,0,10917.93,22.0464003482207,0.127597609177088,21.9188027390436,15.9973674202214,64436.54,15.9973674202214,0,0,15.9973479197746,15.9973479197746,15.9973674202214,1,0,0,0,-3.42285484000315,-3.42285484000315,0.587987711333253,0.587987711333253,0.938312754196046,-2.64979291368076,1.5,1.74443994564825,2.61665991847238,0,0,-1498.34806287369,-1420.74473364795,323.878083195975,1783.1875553727,75354.47,"STAIRCASE",36595.4768181818,38758.9931818182,17522.8331818182,64.0337138341537,141.637043059891,235.470538354738,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",31
"585","D77",2025-08-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE",14.3001958480219,1,1,6,21365.48,12.490705052879,1,1,0.05,16.44,-15.1247619047619,83942.64,17973.12,5106,-10.8076190476191,1,6,3.52,63777.54,63777.54,-21491.6157142857,18,433.806818181818,6,0,9239.26000000001,22.8588539839117,0.723817343861301,22.1350366400504,15.9938351240621,54538.28,15.9938351240621,0,0,15.9937328632981,15.9937328632981,15.9938351240621,1,0,0,0,-3.43626213234003,-3.43626213234003,0.587640425383659,0.587640425383659,0.937758554117412,-2.6877665650853,1.5,1.71192630653327,2.5678894597999,0,0,-1488.90969802869,-1408.44653200532,336.448456806559,1784.24609150083,63777.54,"STAIRCASE",31038.5468181818,32738.9931818182,14765.8731818182,66.1047667466,146.567932769969,244.160317088463,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",31
"586","D77",2025-08-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE",14.3002602811036,1,1,6,8038.31,12.4908641332639,1,1,0.05,16.44,-14.6493995859213,31581.24,6761.92,1921,-10.8076190476191,1,6,3.52,23994.95,23994.95,-8085.37166666667,18,433.806818181818,6,0,3475.85,22.0520306505902,0.131566655334015,21.9204639952562,14.5878453656855,20519.1,14.5878453656855,0,0,14.5877714057978,14.5877714057978,14.5878453656855,1,0,0,0,-3.42260972410685,-3.42260972410685,0.5875775638223,0.5875775638223,0.937658239427775,-2.6689879938058,1.5,1.72025583113441,2.58038374670161,0,0,-1498.29947000495,-1420.67632211487,323.948380880349,1783.21170601057,23994.95,"STAIRCASE",11947.9668181818,12046.9831818182,5285.06318181818,60.6696383528163,138.292786242894,235.548059407873,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",31
"587","D77",2025-08-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE",14.3,1,1,4,8033.57,12.49,1,1,0.05,16.44,-12.6292857142857,31564.8,6758.4,1920,-8.46285714285715,1,4,3.52,23980.8,23980.8,-8082.74285714286,18,433.806818181818,6,0,3475.2,21.3083084814511,0.10793993874362,21.2003685427075,15.5081548836527,20505.6,15.5081548836527,0,0,15.5081548836527,15.5081548836527,15.5081548836527,1,0,0,0,-3.42148768701727,-3.42148768701727,0.587586109175995,0.587586109175995,0.937671876131753,-2.66476779321806,1.5,1.72451179255448,2.58676768883172,0,0,-1073.16343065782,-998.158184803111,311.740553083629,1348.46677623817,23980.8,"STAIRCASE",11942.5768181818,12038.2231818182,5279.82318181818,58.5958859821346,133.601131836842,227.572734581898,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",31
"588","D77",2025-08-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE",14.3,1,1,4,9975.02,12.49,1,1,0.05,16.44,-12.6292857142857,39192.96,8391.68,2384,-8.46285714285715,1,4,3.52,29776.16,29776.16,-10036.0723809524,18,433.806818181818,6,0,4315.04,21.3045618745947,0.104193331887255,21.2003685427075,15.6971422812841,25461.12,15.6971422812841,0,0,15.6971422812841,15.6971422812841,15.6971422812841,1,0,0,0,-3.40302349150234,-3.40302349150234,0.586640077529665,0.586640077529665,0.936162195669874,-2.67691976415092,1.5,1.68941494137634,2.53412241206451,0,0,-1073.2038003467,-998.211742548123,311.685740225321,1348.45873976646,29776.16,"STAIRCASE",14723.8668181818,15052.2931818182,6660.61318181819,59.5224184793569,134.51447627793,227.532720820672,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",31
"589","D77",2025-08-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE",14.3002865329513,1,1,6,7301.95,12.4910315186246,1,1,0.05,16.44,-15.1247619047619,28687.8,6142.4,1745,-10.8076190476191,1,6,3.52,21796.85,21796.85,-7344.32023809524,18,433.806818181818,6,0,3157.15,23.6286109821594,1.49357434210897,22.1350366400504,13.8305361013445,18639.7,13.8305361013445,0,0,13.8304679094899,13.8304679094899,13.8305361013445,1,0,0,0,-3.40360953098606,-3.40360953098606,0.586924698486166,0.586924698486166,0.936616394743168,-2.6674617629576,1.5,1.70147047852771,2.55220571779156,0,0,-1479.65041033269,-1396.47769967549,348.67515773081,1784.93206422219,21796.85,"STAIRCASE",10892.9068181818,10903.9431818182,4761.54318181818,64.4748719300487,147.64758258725,252.395541618427,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",31
"590","D77",2025-08-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.375,0,1,6,95.48,14.25,1,1,0.05,16.44,-9.90934240362813,328.8,70.4,20,-10.8076190476191,1,6,3.52,285,285,-50.6714285714286,18,0,0,0,2.50000000000004,4.70303053775234,0.748232476939069,0,0.233051933594565,282.5,0.233051933594565,0,0,0,0,0.233051933594565,1,0,0,0,-3.36906506437181,-3.36906506437181,0.600399224963139,0.600399224963139,0.958119089113136,-2.59517404534311,1.5,1.68016026525583,2.52024039788374,0,0,56.601211734166,73.1558792270542,76.7413944572013,4.16194281359425,285,"0",97.98,187.02,116.62,27.4233710656339,43.9780385585221,66.4303063457518,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",32
"591","D77",2025-08-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",14.3,0,1,4,147.19,14.1738709677419,1,1,0.05,16.44,-7.73132653061225,509.64,109.12,31,-8.46285714285715,1,4,3.52,439.39,439.39,-80.7883333333334,18,0,0,0,3.91000000000001,3.3097340793945,0.151190985317232,0,0.397489600127035,435.48,0.397489600127035,0,0,0,0,0.397489600127035,1,0,0,0,-3.50504909343126,-3.50504909343126,0.588534724813208,0.588534724813208,0.939185680134915,-2.75774101226928,1.5,1.70031200844114,2.55046801266171,0,0,40.1094763016509,51.7597402611195,54.2085011777167,2.65228800412598,439.39,"0",151.1,288.29,179.17,19.1291953227455,30.7794592822142,46.4942902224102,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",32
